topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights
translation,31,112,baselines,"lexicalat ( xu et al. , 2019 )",jointly optimizes,generator and the discriminator,"lexicalat ( xu et al. , 2019 ) jointly optimizes generator and the discriminator",0.732206404209137
translation,31,112,baselines,generator,to randomly replace,words,generator to randomly replace words,0.7517526149749756
translation,31,112,baselines,words,with,"synonym , hyponym or hypernym","words with synonym , hyponym or hypernym",0.6123741269111633
translation,31,112,baselines,"synonym , hyponym or hypernym",to obtain,new samples,"synonym , hyponym or hypernym to obtain new samples",0.5714682340621948
translation,31,112,baselines,generator and the discriminator,based on,adversarial learning,generator and the discriminator based on adversarial learning,0.6645207405090332
translation,31,112,baselines,baselines,has,"lexicalat ( xu et al. , 2019 )","baselines has lexicalat ( xu et al. , 2019 )",0.5249496102333069
translation,31,113,baselines,dsa,first replaces,original words,dsa first replaces original words,0.7079789638519287
translation,31,113,baselines,dsa,employs,original and antonymous samples,dsa employs original and antonymous samples,0.5448059439659119
translation,31,113,baselines,original words,with,antonyms,original words with antonyms,0.5326042771339417
translation,31,113,baselines,antonyms,from,word - net,antonyms from word - net,0.5408233404159546
translation,31,113,baselines,original and antonymous samples,for,dual sentiment analysis,original and antonymous samples for dual sentiment analysis,0.5897910594940186
translation,31,113,baselines,dual sentiment analysis,under,softmax regression,dual sentiment analysis under softmax regression,0.6267041563987732
translation,31,113,baselines,baselines,has,dsa,baselines has dsa,0.5477825403213501
translation,31,114,baselines,"agc ( wang and culotta , 2021 )",first uses,wordnet,"agc ( wang and culotta , 2021 ) first uses wordnet",0.6389485001564026
translation,31,114,baselines,"agc ( wang and culotta , 2021 )",first uses,word substitution method,"agc ( wang and culotta , 2021 ) first uses word substitution method",0.7161074280738831
translation,31,114,baselines,"agc ( wang and culotta , 2021 )",uses,word substitution method,"agc ( wang and culotta , 2021 ) uses word substitution method",0.6050508618354797
translation,31,114,baselines,wordnet,to obtain,antonyms,wordnet to obtain antonyms,0.5822159051895142
translation,31,114,baselines,antonyms,for,n most important words,antonyms for n most important words,0.5581554174423218
translation,31,114,baselines,n most important words,in,corpus,n most important words in corpus,0.5049900412559509
translation,31,114,baselines,word substitution method,to obtain,counterfactual samples,word substitution method to obtain counterfactual samples,0.5801947712898254
translation,31,114,baselines,counterfactual samples,to improve,model robustness,counterfactual samples to improve model robustness,0.6248697638511658
translation,31,114,baselines,baselines,has,"agc ( wang and culotta , 2021 )","baselines has agc ( wang and culotta , 2021 )",0.5473138093948364
translation,31,104,experiments,bert text encoder,set,batch size,bert text encoder set batch size,0.6978698372840881
translation,31,104,experiments,bert text encoder,set,learning rate,bert text encoder set learning rate,0.6678078174591064
translation,31,104,experiments,learning rate,to,8 and 2e - 5,learning rate to 8 and 2e - 5,0.5892360210418701
translation,31,101,hyperparameters,warm up stage,train,generator,warm up stage train generator,0.7232978343963623
translation,31,101,hyperparameters,warm up stage,train,both the generator and the antonymous sentiment predictor,warm up stage train both the generator and the antonymous sentiment predictor,0.6975128054618835
translation,31,101,hyperparameters,warm up stage,train,original sentiment predictor,warm up stage train original sentiment predictor,0.7139649391174316
translation,31,101,hyperparameters,warm up stage,train,both the generator and the antonymous sentiment predictor,warm up stage train both the generator and the antonymous sentiment predictor,0.6975128054618835
translation,31,101,hyperparameters,generator,for,40 epochs,generator for 40 epochs,0.5854642987251282
translation,31,101,hyperparameters,generator,train,original sentiment predictor,generator train original sentiment predictor,0.7097720503807068
translation,31,101,hyperparameters,original sentiment predictor,for,100 epochs,original sentiment predictor for 100 epochs,0.570968508720398
translation,31,101,hyperparameters,both the generator and the antonymous sentiment predictor,based on,reinforcement learning,both the generator and the antonymous sentiment predictor based on reinforcement learning,0.6504738926887512
translation,31,101,hyperparameters,reinforcement learning,for,60 epochs,reinforcement learning for 60 epochs,0.539469301700592
translation,31,101,hyperparameters,hyperparameters,In,warm up stage,hyperparameters In warm up stage,0.49243953824043274
translation,31,101,hyperparameters,hyperparameters,train,original sentiment predictor,hyperparameters train original sentiment predictor,0.6734943389892578
translation,31,101,hyperparameters,hyperparameters,train,both the generator and the antonymous sentiment predictor,hyperparameters train both the generator and the antonymous sentiment predictor,0.6621475219726562
translation,31,102,hyperparameters,generator,set,size,generator set size,0.7279884219169617
translation,31,102,hyperparameters,generator,set,batch size,generator set batch size,0.6991673707962036
translation,31,102,hyperparameters,generator,set,learning rate,generator set learning rate,0.6817117929458618
translation,31,102,hyperparameters,size,of,hidden dimension,size of hidden dimension,0.5746702551841736
translation,31,102,hyperparameters,size,of,batch size,size of batch size,0.6234161257743835
translation,31,102,hyperparameters,size,of,learning rate,size of learning rate,0.5890579223632812
translation,31,102,hyperparameters,size,of,sentence sampling times m,size of sentence sampling times m,0.6078203320503235
translation,31,102,hyperparameters,sentence sampling times m,to,"300 , 8 , 1e - 3 , and 32","sentence sampling times m to 300 , 8 , 1e - 3 , and 32",0.588293194770813
translation,31,102,hyperparameters,hyperparameters,For,generator,hyperparameters For generator,0.5813727974891663
translation,31,103,hyperparameters,lstm text encoder,set,batch size,lstm text encoder set batch size,0.6177190542221069
translation,31,103,hyperparameters,lstm text encoder,set,size of hidden dimension,lstm text encoder set size of hidden dimension,0.6077120900154114
translation,31,103,hyperparameters,lstm text encoder,set,learning rate,lstm text encoder set learning rate,0.5756711363792419
translation,31,103,hyperparameters,lstm text encoder,set,embedding drop rate,lstm text encoder set embedding drop rate,0.5912277698516846
translation,31,103,hyperparameters,lstm text encoder,set,representation dropout rate,lstm text encoder set representation dropout rate,0.5639720559120178
translation,31,103,hyperparameters,representation dropout rate,to,"64 , 300 , 1e -3 , 0.4 , and 0.1","representation dropout rate to 64 , 300 , 1e -3 , 0.4 , and 0.1",0.5469456911087036
translation,31,103,hyperparameters,hyperparameters,For,lstm text encoder,hyperparameters For lstm text encoder,0.5060368180274963
translation,31,106,hyperparameters,parameters,optimized with,adam optimizer,parameters optimized with adam optimizer,0.6940226554870605
translation,31,106,hyperparameters,parameters,tuned on,development set,parameters tuned on development set,0.7338297963142395
translation,31,106,hyperparameters,hyperparameters,has,parameters,hyperparameters has parameters,0.4783959984779358
translation,31,6,model,end-toend reinforcement learning framework,jointly performs,counterfactual data generation,end-toend reinforcement learning framework jointly performs counterfactual data generation,0.7205265760421753
translation,31,6,model,end-toend reinforcement learning framework,jointly performs,dual sentiment classification,end-toend reinforcement learning framework jointly performs dual sentiment classification,0.72553551197052
translation,31,6,model,model,propose,end-toend reinforcement learning framework,model propose end-toend reinforcement learning framework,0.6835977435112
translation,31,7,model,generator,automatically generates,massive and diverse antonymous sentences,generator automatically generates massive and diverse antonymous sentences,0.7836265563964844
translation,31,7,model,generator,iteratively generate,higher -quality antonymous samples,generator iteratively generate higher -quality antonymous samples,0.7532157897949219
translation,31,7,model,discriminator,contains,original - side sentiment predictor,discriminator contains original - side sentiment predictor,0.5719584226608276
translation,31,7,model,discriminator,contains,antonymous -side sentiment predictor,discriminator contains antonymous -side sentiment predictor,0.6077946424484253
translation,31,7,model,discriminator,help,generator,discriminator help generator,0.680752158164978
translation,31,7,model,discriminator,directly used as,final sentiment classifier,discriminator directly used as final sentiment classifier,0.6858039498329163
translation,31,7,model,generator,iteratively generate,higher -quality antonymous samples,generator iteratively generate higher -quality antonymous samples,0.7532157897949219
translation,31,7,model,discriminator,directly used as,final sentiment classifier,discriminator directly used as final sentiment classifier,0.6858039498329163
translation,31,22,model,end-to - end reinforcement learning framework,named,reinforced counterfactual data augmentation ( rcda ),end-to - end reinforcement learning framework named reinforced counterfactual data augmentation ( rcda ),0.6712717413902283
translation,31,22,model,end-to - end reinforcement learning framework,for,dual sentiment classification,end-to - end reinforcement learning framework for dual sentiment classification,0.5502049326896667
translation,31,22,model,reinforced counterfactual data augmentation ( rcda ),for,joint counterfactual data augmentation,reinforced counterfactual data augmentation ( rcda ) for joint counterfactual data augmentation,0.6186631321907043
translation,31,22,model,reinforced counterfactual data augmentation ( rcda ),for,dual sentiment classification,reinforced counterfactual data augmentation ( rcda ) for dual sentiment classification,0.6277786493301392
translation,31,22,model,model,propose,end-to - end reinforcement learning framework,model propose end-to - end reinforcement learning framework,0.6760078072547913
translation,31,23,model,dual sentiment classification modules,regarded as,generator and a discriminator,dual sentiment classification modules regarded as generator and a discriminator,0.5756207704544067
translation,31,23,model,dual sentiment classification modules,integrated in,reinforcement learning framework,dual sentiment classification modules integrated in reinforcement learning framework,0.6362009048461914
translation,31,23,model,model,has,counterfactual sentence generation,model has counterfactual sentence generation,0.5366325974464417
translation,31,24,model,one-tomany antonym and synonym lists,obtained from,wordnet,one-tomany antonym and synonym lists obtained from wordnet,0.6053820848464966
translation,31,24,model,one-tomany antonym and synonym lists,to generate,massive antonymous candidates,one-tomany antonym and synonym lists to generate massive antonymous candidates,0.7121157646179199
translation,31,24,model,massive antonymous candidates,based on,multi-label learning,massive antonymous candidates based on multi-label learning,0.5807567238807678
translation,31,24,model,best antonymous sentence,based on,reinforcement learning,best antonymous sentence based on reinforcement learning,0.6167916655540466
translation,31,32,model,antonymous and original samples,as,pairs,antonymous and original samples as pairs,0.5899985432624817
translation,31,32,model,antonymous and original samples,feed them to,discriminator,antonymous and original samples feed them to discriminator,0.6295415163040161
translation,31,32,model,discriminator,for,dual training and prediction,discriminator for dual training and prediction,0.5969334244728088
translation,31,32,model,discriminator,alleviates,spurious association problem,discriminator alleviates spurious association problem,0.7287067174911499
translation,31,32,model,spurious association problem,in,sentiment classification,spurious association problem in sentiment classification,0.5145894289016724
translation,31,32,model,model,regard,antonymous and original samples,model regard antonymous and original samples,0.6203927993774414
translation,31,32,model,model,feed them to,discriminator,model feed them to discriminator,0.649038553237915
translation,31,117,results,all the compared systems,by using,"lstm , bert - base , and bert - large","all the compared systems by using lstm , bert - base , and bert - large",0.6449898481369019
translation,31,117,results,"lstm , bert - base , and bert - large",as,our text encoder,"lstm , bert - base , and bert - large as our text encoder",0.49499526619911194
translation,31,117,results,our rcda method,has,consistently outperforms,our rcda method has consistently outperforms,0.6045581698417664
translation,31,117,results,consistently outperforms,has,all the compared systems,consistently outperforms has all the compared systems,0.5988839864730835
translation,31,117,results,results,observe,our rcda method,results observe our rcda method,0.5373309850692749
translation,31,118,results,outperforms,by around,2 absolute percentage points,outperforms by around 2 absolute percentage points,0.7714290022850037
translation,31,118,results,baseline approach,by around,2 absolute percentage points,baseline approach by around 2 absolute percentage points,0.6854258179664612
translation,31,118,results,2 absolute percentage points,on,accuracy,2 absolute percentage points on accuracy,0.5429591536521912
translation,31,118,results,accuracy,for,each data set,accuracy for each data set,0.6605020761489868
translation,31,118,results,lstm text encoder,has,rcda,lstm text encoder has rcda,0.5364476442337036
translation,31,118,results,rcda,has,outperforms,rcda has outperforms,0.6361355781555176
translation,31,118,results,outperforms,has,baseline approach,outperforms has baseline approach,0.6255874633789062
translation,31,118,results,results,for,lstm text encoder,results for lstm text encoder,0.5615063309669495
translation,31,119,results,rcda,outperforms,bert - base,rcda outperforms bert - base,0.7588773965835571
translation,31,119,results,bert - base,by,0.46 %,bert - base by 0.46 %,0.5754464864730835
translation,31,119,results,bert - base,by,0.36 %,bert - base by 0.36 %,0.5784401297569275
translation,31,119,results,bert - base,by,1.09 %,bert - base by 1.09 %,0.5870839953422546
translation,31,119,results,bert - base,by,0.4 %,bert - base by 0.4 %,0.5949905514717102
translation,31,119,results,0.46 %,on,sst -2,0.46 % on sst -2,0.5776009559631348
translation,31,119,results,0.46 %,on,sst -5,0.46 % on sst -5,0.5974200367927551
translation,31,119,results,0.36 %,on,sst -5,0.36 % on sst -5,0.6010051965713501
translation,31,119,results,1.09 %,on,rt,1.09 % on rt,0.670504629611969
translation,31,119,results,0.4 %,on,yelp,0.4 % on yelp,0.5976778864860535
translation,31,119,results,bert text encoder,has,rcda,bert text encoder has rcda,0.5541983842849731
translation,31,119,results,results,For,bert text encoder,results For bert text encoder,0.596274733543396
translation,31,120,results,bert - large,reaches,highly competitive results,bert - large reaches highly competitive results,0.7518163919448853
translation,31,120,results,performance,across,four datasets,performance across four datasets,0.6978843212127686
translation,31,120,results,our rcda approach,has,significantly boost,our rcda approach has significantly boost,0.5751357078552246
translation,31,120,results,significantly boost,has,performance,significantly boost has performance,0.5819864869117737
translation,31,120,results,results,has,bert - large,results has bert - large,0.6052632927894592
translation,31,121,results,most existing data augmentation - based methods,including,synda,most existing data augmentation - based methods including synda,0.7194470763206482
translation,31,121,results,most existing data augmentation - based methods,including,conda,most existing data augmentation - based methods including conda,0.6667905449867249
translation,31,121,results,most existing data augmentation - based methods,including,vat,most existing data augmentation - based methods including vat,0.6963180303573608
translation,31,121,results,most existing data augmentation - based methods,including,dsa,most existing data augmentation - based methods including dsa,0.6888183951377869
translation,31,121,results,most existing data augmentation - based methods,including,agc,most existing data augmentation - based methods including agc,0.7091765999794006
translation,31,121,results,agc,across,four datasets,agc across four datasets,0.7461937665939331
translation,31,121,results,rcda approach,has,consistently outperforms,rcda approach has consistently outperforms,0.6248309016227722
translation,31,121,results,consistently outperforms,has,most existing data augmentation - based methods,consistently outperforms has most existing data augmentation - based methods,0.5539087057113647
translation,31,121,results,results,observe that,rcda approach,results observe that rcda approach,0.608716607093811
translation,31,122,results,our rcda method,achieve,better performance,our rcda method achieve better performance,0.6039889454841614
translation,31,122,results,better performance,across,four datasets,better performance across four datasets,0.6609357595443726
translation,31,122,results,bert - large,as,text encoder,bert - large as text encoder,0.5933511853218079
translation,32,6,ablation-analysis,several orthogonal strategies,to drastically reduce,footprint,several orthogonal strategies to drastically reduce footprint,0.7715303897857666
translation,32,6,ablation-analysis,footprint,of,retrieve -andread open-domain qa system,footprint of retrieve -andread open-domain qa system,0.5989022254943848
translation,32,6,ablation-analysis,ablation analysis,discuss,several orthogonal strategies,ablation analysis discuss several orthogonal strategies,0.5976371765136719
translation,32,109,ablation-analysis,process,of,unifying,process of unifying,0.6253196001052856
translation,32,109,ablation-analysis,retriever and reader,into,single model,retriever and reader into single model,0.6280770897865295
translation,32,109,ablation-analysis,drops,by,1.11,drops by 1.11,0.6329972743988037
translation,32,109,ablation-analysis,em,by,1.11,em by 1.11,0.5570625066757202
translation,32,109,ablation-analysis,increases,by,2.77 %,increases by 2.77 %,0.6498345136642456
translation,32,109,ablation-analysis,increases,with,iterative finetuning,increases with iterative finetuning,0.6966832876205444
translation,32,109,ablation-analysis,2.77 %,with,iterative finetuning,2.77 % with iterative finetuning,0.6380167007446289
translation,32,109,ablation-analysis,unifying,has,retriever and reader,unifying has retriever and reader,0.5986703038215637
translation,32,109,ablation-analysis,unifying,has,drops,unifying has drops,0.5945711731910706
translation,32,109,ablation-analysis,drops,has,em,drops has em,0.5538190603256226
translation,32,109,ablation-analysis,accuracy,has,increases,accuracy has increases,0.6037072539329529
translation,32,109,ablation-analysis,ablation analysis,has,process,ablation analysis has process,0.49672770500183105
translation,32,110,ablation-analysis,em,by,1.5 %,em by 1.5 %,0.6106031537055969
translation,32,110,ablation-analysis,em,by,0.38 %,em by 0.38 %,0.6245997548103333
translation,32,110,ablation-analysis,em,by,0.38 %,em by 0.38 %,0.6245997548103333
translation,32,110,ablation-analysis,l recon,drops,em,l recon drops em,0.5957598090171814
translation,32,110,ablation-analysis,em,by,0.38 %,em by 0.38 %,0.6245997548103333
translation,32,110,ablation-analysis,knowledge distillation step,has,drops,knowledge distillation step has drops,0.6251198053359985
translation,32,110,ablation-analysis,drops,has,em,drops has em,0.5538190603256226
translation,32,111,ablation-analysis,post-training compression techniques,reduces,system footprint,post-training compression techniques reduces system footprint,0.7023220658302307
translation,32,111,ablation-analysis,system footprint,by,large margin,system footprint by large margin,0.5835511684417725
translation,32,111,ablation-analysis,system footprint,sacrificing,little accuracy,system footprint sacrificing little accuracy,0.6807615160942078
translation,32,111,ablation-analysis,ablation analysis,Applying,post-training compression techniques,ablation analysis Applying post-training compression techniques,0.7533056735992432
translation,32,22,hyperparameters,passage filter,to reduce,corpus size,passage filter to reduce corpus size,0.6265087127685547
translation,32,22,hyperparameters,hyperparameters,train,passage filter,hyperparameters train passage filter,0.6900551915168762
translation,32,21,model,problem-specific techniques,to size down,conventional retrieve & read system,problem-specific techniques to size down conventional retrieve & read system,0.7450541257858276
translation,32,21,model,model,utilize,generic approaches,model utilize generic approaches,0.624180257320404
translation,32,21,model,model,combine them with,problem-specific techniques,model combine them with problem-specific techniques,0.7494996190071106
translation,32,23,model,knowledge distillation,to make,single-encoder lightweight model,knowledge distillation to make single-encoder lightweight model,0.5656766295433044
translation,32,23,model,single-encoder lightweight model,can perform,retrieval and reading,single-encoder lightweight model can perform retrieval and reading,0.6956042051315308
translation,32,23,model,model,apply,parameter sharing strategies,model apply parameter sharing strategies,0.6219104528427124
translation,32,23,model,model,apply,knowledge distillation,model apply knowledge distillation,0.656205952167511
translation,32,116,results,performance,of,our system,performance of our system,0.5908740162849426
translation,32,116,results,our system,higher than,all of the parametric baselines,our system higher than all of the parametric baselines,0.6154570579528809
translation,32,116,results,accuracy drop,from,dpr,accuracy drop from dpr,0.5608585476875305
translation,32,116,results,dpr,is,only 2.45 %,dpr is only 2.45 %,0.5647044777870178
translation,32,116,results,dpr,is,about 4 %,dpr is about 4 %,0.6099341511726379
translation,32,116,results,dpr,reducing,system footprint,dpr reducing system footprint,0.7149910926818848
translation,32,116,results,only 2.45 %,on,efficientqa dev set,only 2.45 % on efficientqa dev set,0.5702883005142212
translation,32,116,results,about 4 %,on,test set,about 4 % on test set,0.586182713508606
translation,32,116,results,system footprint,to,0.6 %,system footprint to 0.6 %,0.5121368765830994
translation,32,116,results,0.6 %,of,original size,0.6 % of original size,0.6153743267059326
translation,32,116,results,results,has,performance,results has performance,0.5972660779953003
translation,32,117,results,final system,achieves,first place,final system achieves first place,0.6840270161628723
translation,32,117,results,final system,achieves,second place,final system achieves second place,0.6718311905860901
translation,32,117,results,first place,in,human ( manual ) evaluation,first place in human ( manual ) evaluation,0.5115380883216858
translation,32,117,results,first place,in,automatic evaluation,first place in automatic evaluation,0.5216834545135498
translation,32,117,results,second place,in,automatic evaluation,second place in automatic evaluation,0.5364782810211182
translation,32,117,results,automatic evaluation,on,systems,automatic evaluation on systems,0.5866946578025818
translation,32,117,results,systems,Under,500 mb track,systems Under 500 mb track,0.6574097871780396
translation,32,117,results,500 mb track,of,efficientqa competition,500 mb track of efficientqa competition,0.5523959994316101
translation,32,117,results,results,has,final system,results has final system,0.6088947057723999
translation,32,119,results,possibly correct answers,counted as,correct,possibly correct answers counted as correct,0.6204431056976318
translation,32,119,results,accuracy,rises to,54.95 % ( 7.58 % higher,accuracy rises to 54.95 % ( 7.58 % higher,0.6448811292648315
translation,32,119,results,54.95 % ( 7.58 % higher,than,other system,54.95 % ( 7.58 % higher than other system,0.5507586002349854
translation,32,119,results,possibly correct answers,has,accuracy,possibly correct answers has accuracy,0.5900187492370605
translation,32,119,results,results,when,possibly correct answers,results when possibly correct answers,0.636158287525177
translation,33,148,baselines,two variants,of,our neural model,two variants of our neural model,0.5984857082366943
translation,33,148,baselines,our neural model,for,supervised clustering ( nsc ),our neural model for supervised clustering ( nsc ),0.6493991017341614
translation,33,148,baselines,nsc - cnn,using,word and word overlap embeddings,nsc - cnn using word and word overlap embeddings,0.6282162666320801
translation,33,148,baselines,nsc - cnn,using,bert embeddings,nsc - cnn using bert embeddings,0.6505032777786255
translation,33,148,baselines,nsc - cnn,using,bert embeddings,nsc - cnn using bert embeddings,0.6505032777786255
translation,33,148,baselines,nsc - bert,using,bert embeddings,nsc - bert using bert embeddings,0.6993831396102905
translation,33,148,baselines,bert embeddings,of,question pairs,bert embeddings of question pairs,0.61141437292099
translation,33,148,baselines,baselines,experiment with,two variants,baselines experiment with two variants,0.6694121956825256
translation,33,162,baselines,number of baselines,based on,pairwise query similarities,number of baselines based on pairwise query similarities,0.6019909977912903
translation,33,187,baselines,lsp py,is,lsp reimplementation,lsp py is lsp reimplementation,0.5792967081069946
translation,33,187,baselines,lsp reimplementation,in,python,lsp reimplementation in python,0.5080822706222534
translation,33,187,baselines,lsp reimplementation,using,text similarity,lsp reimplementation using text similarity,0.6500803828239441
translation,33,187,baselines,python,using,text similarity,python using text similarity,0.6690375804901123
translation,33,187,baselines,baselines,has,lsp py,baselines has lsp py,0.567891538143158
translation,33,149,experimental-setup,nsc - cnn,employ,fasttext 7 word embeddings,nsc - cnn employ fasttext 7 word embeddings,0.5307646989822388
translation,33,149,experimental-setup,fasttext 7 word embeddings,in dimension,300,fasttext 7 word embeddings in dimension 300,0.6696272492408752
translation,33,149,experimental-setup,fasttext 7 word embeddings,pre-trained for,english language,fasttext 7 word embeddings pre-trained for english language,0.7082991003990173
translation,33,149,experimental-setup,english language,on,wikipedia,english language on wikipedia,0.5288727283477783
translation,33,149,experimental-setup,experimental setup,For,nsc - cnn,experimental setup For nsc - cnn,0.5740327835083008
translation,33,150,experimental-setup,max length,of,questions,max length of questions,0.559765636920929
translation,33,150,experimental-setup,questions,to,50,questions to 50,0.6325157284736633
translation,33,150,experimental-setup,shorter questions,on,right,shorter questions on right,0.5139449834823608
translation,33,150,experimental-setup,experimental setup,set,max length,experimental setup set max length,0.6685183644294739
translation,33,150,experimental-setup,experimental setup,pad,shorter questions,experimental setup pad shorter questions,0.6545917987823486
translation,33,151,experimental-setup,hidden layer,set to,1 3,hidden layer set to 1 3,0.7305585741996765
translation,33,151,experimental-setup,1 3,of,size of the input layer,1 3 of size of the input layer,0.5994384288787842
translation,33,151,experimental-setup,experimental setup,size of,hidden layer,experimental setup size of hidden layer,0.6965184807777405
translation,33,152,experimental-setup,convolution filter width,varies from,1 to 3,convolution filter width varies from 1 to 3,0.6773598790168762
translation,33,152,experimental-setup,experimental setup,has,convolution filter width,experimental setup has convolution filter width,0.5086069107055664
translation,33,154,experimental-setup,gradients,to have,l,gradients to have l,0.6821033954620361
translation,33,154,experimental-setup,? norm,less than or equal to,1,? norm less than or equal to 1,0.4734882414340973
translation,33,154,experimental-setup,l,has,? norm,l has ? norm,0.6800710558891296
translation,33,188,experimental-setup,lsp py,for,100 epochs,lsp py for 100 epochs,0.6276310682296753
translation,33,188,experimental-setup,experimental setup,trained,lsp py,experimental setup trained lsp py,0.6762492656707764
translation,33,27,experiments,quora intent corpus,has,"haponchyk et al. , 2018 )","quora intent corpus has haponchyk et al. , 2018 )",0.5685083270072937
translation,33,153,experiments,nsc - bert,use,bert base model,nsc - bert use bert base model,0.6235024929046631
translation,33,153,experiments,bert base model,train for,3 epochs,bert base model train for 3 epochs,0.7730001211166382
translation,33,153,experiments,3 epochs,for,fine-tuning,3 epochs for fine-tuning,0.5750036835670471
translation,33,153,experiments,fine-tuning,on,question pair classification task,fine-tuning on question pair classification task,0.49982020258903503
translation,33,6,model,neural networks,based on,latent structured prediction loss and transformer models,neural networks based on latent structured prediction loss and transformer models,0.6626942157745361
translation,33,6,model,neural networks,to approach,supervised clustering,neural networks to approach supervised clustering,0.6256920099258423
translation,33,6,model,latent structured prediction loss and transformer models,to approach,supervised clustering,latent structured prediction loss and transformer models to approach supervised clustering,0.6760095953941345
translation,33,6,model,model,design,neural networks,model design neural networks,0.5537787675857544
translation,33,21,model,neural supervised clustering ( nsc ) models,using,structured prediction algorithms,neural supervised clustering ( nsc ) models using structured prediction algorithms,0.6736364960670471
translation,33,21,model,neural supervised clustering ( nsc ) models,using,lssvm,neural supervised clustering ( nsc ) models using lssvm,0.6631282567977905
translation,33,21,model,neural supervised clustering ( nsc ) models,using,lsp,neural supervised clustering ( nsc ) models using lsp,0.6841972470283508
translation,33,21,model,model,design,neural supervised clustering ( nsc ) models,model design neural supervised clustering ( nsc ) models,0.5513848066329956
translation,33,22,model,latent representation,of,clusters,latent representation of clusters,0.6015920042991638
translation,33,22,model,clusters,using,graph structures,clusters using graph structures,0.6245672106742859
translation,33,22,model,model,based on,latent representation,model based on latent representation,0.6574620604515076
translation,33,23,model,model score,to globally select,maxviolating constraint,model score to globally select maxviolating constraint,0.6873869299888611
translation,33,23,model,maxviolating constraint,at,each learning step,maxviolating constraint at each learning step,0.5369438529014587
translation,33,23,model,model,used together with,model score,model used together with model score,0.6413522958755493
translation,33,251,model,supervised neural clustering,based on,traditional lssvm and lsp models,supervised neural clustering based on traditional lssvm and lsp models,0.6740456223487854
translation,33,251,model,supervised neural clustering,optimizing,structural margin loss,supervised neural clustering optimizing structural margin loss,0.6704553961753845
translation,33,251,model,model,firstly proposed,supervised neural clustering,model firstly proposed supervised neural clustering,0.7286008596420288
translation,33,30,results,nsc,using,traditional cnn networks and transformer models,nsc using traditional cnn networks and transformer models,0.7131919860839844
translation,33,30,results,nsc,show,impressive boost,nsc show impressive boost,0.6910212635993958
translation,33,30,results,impressive boost,in,f1,impressive boost in f1,0.5375732183456421
translation,33,30,results,f1,of,our nsc - bert model,f1 of our nsc - bert model,0.5962566137313843
translation,33,171,results,ic&oos dataset,averaged over,10 different sample splits,ic&oos dataset averaged over 10 different sample splits,0.7036184072494507
translation,33,171,results,10 different sample splits,obtained with,10,10 different sample splits obtained with 10,0.5980986952781677
translation,33,171,results,results,on,ic&oos dataset,results on ic&oos dataset,0.554269015789032
translation,33,172,results,consistently improves,over,all the baselines,consistently improves over all the baselines,0.6866604089736938
translation,33,172,results,all the baselines,in terms of,f1 and ceaf,all the baselines in terms of f1 and ceaf,0.7290621399879456
translation,33,172,results,nsc,has,consistently improves,nsc has consistently improves,0.6356489658355713
translation,33,172,results,results,note that,nsc,results note that nsc,0.4804931581020355
translation,33,173,results,results,shows,good precision / recall balance,results shows good precision / recall balance,0.6695468425750732
translation,33,180,results,impressive performance,of,nsc,impressive performance of nsc,0.5889235138893127
translation,33,180,results,nsc,especially when fed by,bert,nsc especially when fed by bert,0.6628900170326233
translation,33,181,results,clustering f1,of,95.65,clustering f1 of 95.65,0.5470234751701355
translation,33,181,results,95.65,suggests that,nsc,95.65 suggests that nsc,0.6557906866073608
translation,33,181,results,nsc,replicate,clusters of questions,nsc replicate clusters of questions,0.7538431286811829
translation,33,181,results,results,has,clustering f1,results has clustering f1,0.5777261853218079
translation,33,189,results,nsc - cnn,improves over,state of the art,nsc - cnn improves over state of the art,0.7162679433822632
translation,33,189,results,state of the art,on,both the test sets,state of the art on both the test sets,0.5160079598426819
translation,33,189,results,state of the art,for,both measures,state of the art for both measures,0.5538114905357361
translation,33,189,results,results,has,nsc - cnn,results has nsc - cnn,0.5477761030197144
translation,33,190,results,nsc - bert,achieves,higher ceaf,nsc - bert achieves higher ceaf,0.7282519340515137
translation,33,190,results,manual test set,has,nsc - bert,manual test set has nsc - bert,0.6263229846954346
translation,33,190,results,results,On,manual test set,results On manual test set,0.5730615854263306
translation,33,192,results,evaluation,over,automatic test set,evaluation over automatic test set,0.6517324447631836
translation,33,192,results,evaluation,has,nsc - bert,evaluation has nsc - bert,0.6005058288574219
translation,33,192,results,automatic test set,has,nsc - bert,automatic test set has nsc - bert,0.5899143815040588
translation,33,192,results,nsc - bert,has,largely outperforms,nsc - bert has largely outperforms,0.6191164255142212
translation,33,192,results,largely outperforms,has,any model,largely outperforms has any model,0.5732402801513672
translation,33,192,results,results,on,evaluation,results on evaluation,0.5798072218894958
translation,33,211,results,results,of,nsc,results of nsc,0.4272690713405609
translation,33,212,results,improve,with respect to,completely disjoint setting,improve with respect to completely disjoint setting,0.645045280456543
translation,33,212,results,results,has,improve,results has improve,0.6249991655349731
translation,33,213,results,nsc - cnn,able to,almost replicate,nsc - cnn able to almost replicate,0.6026603579521179
translation,33,213,results,result,of,cnn classifier,result of cnn classifier,0.5843936204910278
translation,33,213,results,result,in terms of,f1,result in terms of f1,0.7416657209396362
translation,33,213,results,cnn classifier,in terms of,f1,cnn classifier in terms of f1,0.6861103177070618
