topic,paper_ID,sentence_ID,info-unit,sub,pred,obj
translation,92,184,results,all other models,besides,Word Vector model
translation,92,184,results,supertagger,has,outperforms
translation,92,184,results,outperforms,has,all other models
translation,92,184,results,Results,has,supertagger
translation,92,194,results,neural network parser,achieves,state - of - the - art performance
translation,92,194,results,state - of - the - art performance,compared to,parsers
translation,92,194,results,parsers,make use of,lexical information
translation,92,194,results,parsers,make use of,POS tags
translation,92,194,results,parsers,make use of,hand-engineered features
translation,92,194,results,Results,see that,combination of the BLSTM supertagger
translation,92,195,results,neural network parser,with,beam size 16
translation,92,195,results,slightly better,than,chart parser
translation,92,195,results,gold supertags,has,neural network parser
translation,92,195,results,Results,With,gold supertags
translation,92,196,results,"SyntaxNet ( Andor et al. , 2016 )",with,computationally expensive global normalization
translation,92,196,results,supertag-based parser,has,outperforms
translation,92,196,results,outperforms,has,"SyntaxNet ( Andor et al. , 2016 )"
translation,92,215,results,3 types of analogies,particularly,type A - 3
translation,92,215,results,Results,for,3 types of analogies
translation,93,132,ablation-analysis,daughter features,in conjunction with,grand - daughter
translation,93,132,ablation-analysis,daughter features,causes,big drop
translation,93,132,ablation-analysis,big drop,in,performance
translation,93,132,ablation-analysis,performance,for,vast majority of cases
translation,93,132,ablation-analysis,Ablation analysis,removing,daughter features
translation,93,139,ablation-analysis,small but constant drop,in,performance
translation,93,153,ablation-analysis,no grand- daughter features,diminish,dimension
translation,93,153,ablation-analysis,dimension,of,input vector
translation,93,153,ablation-analysis,input vector,from,1860 dimensions to 1420
translation,93,153,ablation-analysis,reduction,has,of ?23 %
translation,93,155,ablation-analysis,input vector,by,?71 %
translation,93,155,ablation-analysis,speed,increased by,factor of 2.5
translation,93,155,ablation-analysis,Ablation analysis,skip,daughter features
translation,93,79,experimental-setup,stochastic gradient descent ( SGD ),with,exponential decay
translation,93,79,experimental-setup,exponential decay,has,lr = 0.02
translation,93,80,experimental-setup,Dropout,set to,50 %
translation,93,80,experimental-setup,Experimental setup,has,Dropout
translation,93,82,experimental-setup,internal embeddings,initialized according to,"Glorot uniform ( Glorot and Bengio , 2010 )"
translation,93,82,experimental-setup,oracle,during,training phase
translation,93,82,experimental-setup,Experimental setup,used,internal embeddings
translation,93,111,experimental-setup,test set,on,single thread
translation,93,111,experimental-setup,single thread,on,Intel ( R ) Core ( TM ) i7-7700 CPU @ 3.60 GHz
translation,93,111,experimental-setup,Experimental setup,run on,test set
translation,93,124,results,ARC -STANDARD algorithm,for,47 out of 52 treebanks
translation,93,124,results,no significant accuracy loss,with respect to,de facto standard features
translation,93,124,results,Results,In the case of,ARC -STANDARD algorithm
translation,93,131,results,Results,has,Impact of the NO- GD / D features
translation,93,154,results,average thousands of tokens parsed per second,of,de facto standard features
translation,93,154,results,average,obtained without,grand- daughter features
translation,93,154,results,grand- daughter features,was,3.7
translation,93,154,results,Results,has,average thousands of tokens parsed per second
translation,94,233,ablation-analysis,last two data points,using,Double - DOP model
translation,94,233,ablation-analysis,treebank,gets,too refined
translation,94,233,ablation-analysis,Double - DOP model,improves,accuracy
translation,94,233,ablation-analysis,last two data points,has,treebank
translation,94,233,ablation-analysis,Ablation analysis,For,last two data points
translation,94,5,model,syntactic fragments,of,arbitrary size
translation,94,5,model,syntactic fragments,from,treebank
translation,94,5,model,syntactic fragments,to analyze,new sentences
translation,94,5,model,arbitrary size,from,treebank
translation,94,7,model,parsing,define,transform - backtransform approach
translation,94,7,model,parsing,to use,standard PCFG technology
translation,94,7,model,transform - backtransform approach,to use,standard PCFG technology
translation,94,7,model,Model,For,parsing
translation,94,19,model,novel DOP model ( Double - DOP ),extract,restricted yet representative subset of fragments
translation,94,19,model,recurring at least twice,in,treebank
translation,94,19,model,Model,present,novel DOP model ( Double - DOP )
translation,94,20,model,explicit representation,of,fragments
translation,94,20,model,probabilistic models,on top of,symbolic grammar
translation,94,20,model,Model,has,explicit representation
translation,94,26,model,simple transformation,of,extracted fragments
translation,94,26,model,simple transformation,to use,offthe-shelf PCFG parsing and inference
translation,94,26,model,extracted fragments,into,CFG - rules
translation,94,26,model,extracted fragments,to use,offthe-shelf PCFG parsing and inference
translation,94,26,model,Model,present,simple transformation
translation,94,27,model,Double - DOP,with,recent state-splitting approaches
translation,94,27,model,Double - DOP,yielding,even more accurate parser
translation,94,27,model,Model,integrate,Double - DOP
translation,94,240,model,all constructions,has,recurring
translation,94,240,model,recurring,has,at least twice
translation,94,222,results,RFE,is,best estimator ( 87.2 F1 13 )
translation,94,222,results,best estimator ( 87.2 F1 13 ),followed by,EWE ( 86.8 )
translation,94,222,results,best estimator ( 87.2 F1 13 ),followed by,ML ( 86.6 )
translation,94,222,results,Results,find that,RFE
translation,95,104,ablation-analysis,POS - tag information,plays,most important role
translation,95,104,ablation-analysis,most important role,in,our model
translation,95,106,ablation-analysis,s and r vectors,introduction of,stack information
translation,95,106,ablation-analysis,stack information,strongly improve,parsing performance
translation,95,106,ablation-analysis,Ablation analysis,For,s and r vectors
translation,95,65,experimental-setup,vocabulary,to contain,up to 20 k most frequent words
translation,95,65,experimental-setup,remaining words,into,< unk > token
translation,95,65,experimental-setup,Experimental setup,limit,vocabulary
translation,95,65,experimental-setup,Experimental setup,convert,remaining words
translation,95,68,experimental-setup,dimension,of,POS - tag / action embedding
translation,95,68,experimental-setup,dimension,of,hidden units
translation,95,68,experimental-setup,dimension,of,POS - tag / action embedding
translation,95,68,experimental-setup,word embedding,is,300
translation,95,68,experimental-setup,dimension,of,POS - tag / action embedding
translation,95,68,experimental-setup,POS - tag / action embedding,is,32
translation,95,68,experimental-setup,size,of,hidden units
translation,95,68,experimental-setup,hidden units,in,GRU
translation,95,68,experimental-setup,GRU,is,500
translation,95,68,experimental-setup,Experimental setup,has,dimension
translation,95,68,experimental-setup,Experimental setup,has,dimension
translation,95,68,experimental-setup,Experimental setup,has,size
translation,95,70,experimental-setup,300 - dimensional pretrained GloVe vectors,to initialize,word embedding matrix
translation,95,70,experimental-setup,Experimental setup,used,300 - dimensional pretrained GloVe vectors
translation,95,71,experimental-setup,Other model parameters,initialized using,normal distribution
translation,95,71,experimental-setup,normal distribution,with,mean of 0
translation,95,71,experimental-setup,normal distribution,with,variance
translation,95,71,experimental-setup,Dyer15,has,"Dyer et al. , 2015"
translation,95,71,experimental-setup,K&G16,has,"Kiperwasser and Goldberg , 2016 )"
translation,95,71,experimental-setup,DENSE,has,"Zhang et al. , 2017 )"
translation,95,71,experimental-setup,"Zhang et al. , 2017 )",has,6 /
translation,95,71,experimental-setup,6 /,has,d row + d col )
translation,95,71,experimental-setup,Experimental setup,has,Other model parameters
translation,95,72,experimental-setup,vanilla SGD algorithm,with,mini-batch size
translation,95,72,experimental-setup,vanilla SGD algorithm,with,32
translation,95,72,experimental-setup,64,for,English dataset
translation,95,72,experimental-setup,32,for,Chinese dataset
translation,95,72,experimental-setup,mini-batch size,has,64
translation,95,72,experimental-setup,Experimental setup,trained on,Tesla K40 m GPU
translation,95,73,experimental-setup,initial learning rate,set to,2
translation,95,73,experimental-setup,halved,when,unlabeled attachment scores ( UAS )
translation,95,73,experimental-setup,halved,not,increase
translation,95,73,experimental-setup,unlabeled attachment scores ( UAS ),on,development set
translation,95,73,experimental-setup,unlabeled attachment scores ( UAS ),not,increase
translation,95,73,experimental-setup,development set,do,increase
translation,95,73,experimental-setup,development set,not,increase
translation,95,73,experimental-setup,increase,for,900 batches
translation,95,73,experimental-setup,Experimental setup,has,initial learning rate
translation,95,74,experimental-setup,gradient exploding problem,rescale,gradient
translation,95,74,experimental-setup,gradient,when,norm
translation,95,74,experimental-setup,norm,exceeds,1
translation,95,74,experimental-setup,Dropout,applied to,our model
translation,95,74,experimental-setup,our model,with,strategy
translation,95,74,experimental-setup,our model,with,dropout rate
translation,95,74,experimental-setup,dropout rate,is,0.2
translation,95,74,experimental-setup,Experimental setup,To alleviate,gradient exploding problem
translation,95,75,experimental-setup,beam search,to find,best action sequence
translation,95,75,experimental-setup,best action sequence,with,beam size 8
translation,95,75,experimental-setup,testing,has,beam search
translation,95,75,experimental-setup,Experimental setup,For,testing
translation,95,5,model,stack - based multi-layer attention model,for,seq2seq learning
translation,95,5,model,stack - based multi-layer attention model,to better leverage,structural linguistics information
translation,95,5,model,Model,propose,stack - based multi-layer attention model
translation,95,6,model,two binary vectors,to track,decoding stack
translation,95,6,model,decoding stack,in,transition - based parsing
translation,95,6,model,multi-layer attention,to capture,multiple word dependencies
translation,95,6,model,multiple word dependencies,in,partial trees
translation,95,6,model,Model,has,two binary vectors
translation,95,18,model,Model,propose,stack - based multilayer attention mechanism
translation,95,19,model,stack,introduce,two binary vectors
translation,95,19,model,word,pushed into,stack
translation,95,19,model,Model,simulate,stack
translation,95,20,model,complex structural information,propose,multi-layer attention
translation,95,20,model,multi-layer attention,based on,stack information
translation,95,20,model,multi-layer attention,based on,previous action
translation,95,20,model,multi-layer attention,based on,input sentence
translation,95,20,model,Model,To model,complex structural information
translation,95,21,model,multi-layer attention,aims to capture,multiple word dependencies
translation,95,21,model,multiple word dependencies,in,partial trees
translation,95,21,model,partial trees,for,action prediction
translation,95,21,model,Model,has,multi-layer attention
translation,95,67,model,3 - layers GRU,used for,encoder and decoder
translation,95,69,model,3 - layers attention structure,adopted in,our model
translation,95,69,model,Model,has,3 - layers attention structure
translation,95,81,results,basic seq2seq model,with,1.87 UAS ( English ) and 1.61 UAS ( Chinese ) improvements
translation,95,81,results,basic seq2seq model,on,test set
translation,95,81,results,1.87 UAS ( English ) and 1.61 UAS ( Chinese ) improvements,on,test set
translation,95,81,results,our proposed model,has,significantly outperform
translation,95,81,results,significantly outperform,has,basic seq2seq model
translation,95,81,results,Results,see that,our proposed model
translation,95,83,results,our model,achieves,better UAS accuracy
translation,95,83,results,our model,achieves,slightly lower
translation,95,83,results,better UAS accuracy,than,Z&N11
translation,95,83,results,better UAS accuracy,than,C&M14
translation,95,83,results,better UAS accuracy,than,ConBSO
translation,95,83,results,better UAS accuracy,than,Dyer15
translation,95,83,results,better UAS accuracy,on,development and test set
translation,95,83,results,Results,has,our model
translation,96,32,hyperparameters,joint sentence segmentation,add,extra boundary tags
translation,96,32,hyperparameters,Hyperparameters,To enable,joint sentence segmentation
translation,96,57,hyperparameters,both the word and character models,use,two layers of BiLSTMs
translation,96,57,hyperparameters,two layers of BiLSTMs,with,300 LSTM cells per layer
translation,96,57,hyperparameters,Hyperparameters,For,both the word and character models
translation,96,58,hyperparameters,batches,with,8000 words and 20000 characters
translation,96,58,hyperparameters,Hyperparameters,employ,batches
translation,96,98,hyperparameters,all models,for,30 epochs
translation,96,98,hyperparameters,all models,with,hyper-parameter settings
translation,96,98,hyperparameters,30 epochs,with,hyper-parameter settings
translation,96,98,hyperparameters,Hyperparameters,train,all models
translation,96,30,model,input character sequence,model,prediction
translation,96,30,model,prediction,of,word boundary tags
translation,96,30,model,prediction,as,sequence labelling problem
translation,96,30,model,sequence labelling problem,using,BiRNN - CRF framework
translation,96,30,model,Model,Given,input character sequence
translation,96,81,model,parser,extended with,SWAP transition
translation,96,81,model,parser,construction of,nonprojective dependency trees
translation,96,81,model,SWAP transition,construction of,nonprojective dependency trees
translation,96,81,model,Model,has,parser
translation,96,7,results,7th of 27 teams,for,LAS and MLAS metrics
translation,96,8,results,Our system,obtained,best scores
translation,96,8,results,best scores,for,word segmentation
translation,96,8,results,best scores,for,universal POS tagging
translation,96,8,results,best scores,for,morphological features
translation,96,8,results,Results,has,Our system
translation,96,171,results,LAS scores,see that,our results
translation,96,171,results,our results,are,significantly above
translation,96,171,results,significantly above,with,especially strong result
translation,96,171,results,mean,for,"all aggregate sets of treebanks ( ALL , BIG , PUD , SMALL , LOW - RESOURCE )"
translation,96,171,results,especially strong result,for,low-resource group
translation,96,171,results,significantly above,has,mean
translation,96,171,results,Results,Looking first at,LAS scores
translation,96,171,results,Results,are,significantly above
translation,96,173,results,significantly worse,than,mean
translation,96,173,results,mean,only for,Afrikaans AfriBooms
translation,96,173,results,mean,only for,Old French SRCMF
translation,96,173,results,mean,only for,Galician CTG
translation,96,173,results,mean,only for,Latin PROIEL
translation,96,173,results,mean,only for,Portuguese Bosque
translation,96,173,results,Results,has,results
translation,96,177,results,parsing accuracy,in,remarkably consistent fashion
translation,96,177,results,in fact improve,has,parsing accuracy
translation,96,177,results,Results,merging,treebanks and languages
translation,96,178,results,parsed,with,multi-treebank model
translation,96,178,results,( marginally ) higher score,with,mono-treebank baseline model
translation,96,178,results,multi-treebank model,has,four
translation,96,178,results,four,has,( marginally ) higher score
translation,96,178,results,Results,For,64 test sets
translation,96,179,results,aggregate sets,see that,pooling of resources
translation,96,179,results,helps most,for,LOW - RESOURCE ( 25.33 vs. 17.72 )
translation,96,179,results,aggregate sets,has,pooling of resources
translation,96,179,results,pooling of resources,has,helps most
translation,96,179,results,Results,Looking at,aggregate sets
translation,96,180,results,our treebank embedding method,is,reli-able method
translation,96,180,results,Results,find,very encouraging
translation,96,180,results,Results,indicate,our treebank embedding method
translation,96,186,results,sentence segmentation,achieved,second best scores
translation,96,186,results,Uppsala system,achieved,second best scores
translation,96,186,results,mean,for,all aggregates
translation,96,186,results,all aggregates,except,SMALL
translation,96,186,results,sentence segmentation,has,Uppsala system
translation,96,186,results,significantly above,has,mean
translation,96,186,results,Results,For,sentence segmentation
translation,96,188,results,word segmentation,obtained,best results
translation,96,188,results,mean,for,all groups
translation,96,188,results,all groups,except,SMALL
translation,96,188,results,best results,has,strongly outperforming
translation,96,188,results,strongly outperforming,has,mean
translation,96,188,results,Results,For,word segmentation
translation,96,193,results,Uppsala system,ranks,first overall
translation,96,193,results,first overall,scores,more than one std dev
translation,96,193,results,more than one std dev,above,mean
translation,96,193,results,mean,for,all aggregates
translation,96,193,results,Results,has,Uppsala system
translation,96,196,results,results,for,morphological features
translation,96,196,results,less substantial improvements,over,mean
translation,96,196,results,Results,for,morphological features
translation,96,196,results,Results,has,results
translation,96,203,results,Uppsala system,ranked,second
translation,96,203,results,second,for,event extraction
translation,96,203,results,second,first for,opinion analysis
translation,96,203,results,16th ( out of 16 systems ),for,negation resolution
translation,96,203,results,extrinsic evaluation,has,Uppsala system
translation,96,204,results,Our results,for,first two tasks
translation,96,204,results,first two tasks,are,better than expected
translation,96,204,results,Results,for,first two tasks
translation,96,204,results,Results,has,Our results
translation,96,205,results,performance,is,very low
translation,96,205,results,very low,on,negation resolution task
translation,96,205,results,Results,has,performance
translation,97,153,ablation-analysis,pretrained feature extractors ( BERT ),tend to,improve
translation,97,153,ablation-analysis,improve,with respect to,two labels
translation,97,153,ablation-analysis,most,with respect to,two labels
translation,97,153,ablation-analysis,improve,has,most
translation,97,153,ablation-analysis,Ablation analysis,observe,pretrained feature extractors ( BERT )
translation,97,154,ablation-analysis,crucial,to predict,syntactic trees
translation,97,154,ablation-analysis,35 % or 29 %,of,errors
translation,97,154,ablation-analysis,errors,with or without,pretrained feature extractors
translation,97,154,ablation-analysis,syntactic trees,has,correctly
translation,97,155,ablation-analysis,Accuracy,of,( D ) - type SRL relations
translation,97,155,ablation-analysis,even larger impact,on,overall performance
translation,97,155,ablation-analysis,( D ) - type SRL relations,has,even larger impact
translation,97,155,ablation-analysis,Ablation analysis,has,Accuracy
translation,97,140,baselines,BIO,-,tagging
translation,97,140,baselines,BIO,has,tagging
translation,97,140,baselines,semi-Markov CRF,has,"Swayamdipta et al. , 2018 )"
translation,97,140,baselines,structured tuning,has,"Li et al. , 2020 )"
translation,97,141,baselines,strong BIOtagging model,trained with,CRF loss
translation,97,141,baselines,CRF loss,as,our baseline model ( BIO - CRF )
translation,97,6,model,conversion scheme,packs,SRL annotations
translation,97,6,model,SRL annotations,into,dependency tree representations
translation,97,6,model,dependency tree representations,through,joint labels
translation,97,6,model,joint labels,that permit,highly accurate recovery
translation,97,6,model,highly accurate recovery,back to,original format
translation,97,6,model,Model,present,conversion scheme
translation,97,193,model,back - and - forth conversion,to and from,joint label space
translation,97,142,results,our models,are,competitive
translation,97,142,results,competitive,with,state- ofthe - art models
translation,97,142,results,Results,show,our models
translation,97,143,results,slightly underperform,-,CRF baseline models
translation,97,143,results,BIO,-,CRF baseline models
translation,97,143,results,CRF baseline models,on,English
translation,97,143,results,larger,on,Chinese
translation,97,143,results,Our models,has,slightly underperform
translation,97,143,results,slightly underperform,has,BIO
translation,97,143,results,slightly underperform,has,CRF baseline models
translation,97,143,results,BIO,has,CRF baseline models
translation,97,143,results,Results,has,Our models
translation,97,149,results,per-label F1 scores,comparing,baseline model
translation,97,149,results,Results,presents,per-label F1 scores
translation,97,150,results,Our method,exhibits,similar overall performance
translation,97,150,results,similar overall performance,to,baseline BIO - CRF model
translation,97,150,results,Results,has,Our method
translation,97,157,results,benefits,of,pretrained feature extractors
translation,97,157,results,pretrained feature extractors,mostly stem from,improved accuracies
translation,97,157,results,improved accuracies,of,syntactic component
translation,97,157,results,Results,observe that,benefits
translation,98,171,baselines,discriminative reranker,to,our lexical models ( + rerank )
translation,98,190,baselines,GeoQuery case,compare against,two classic grammar-based models
translation,98,190,baselines,GeoQuery case,compare against,"feature rich , neural hybrid tree model ( nHT )"
translation,98,192,baselines,grammar,with,complex wordorder constraints
translation,98,167,experimental-setup,Foma finite-state toolkit of Hulden ( 2009 ),to construct,all graphs
translation,98,167,experimental-setup,all graphs,in,our experiments
translation,98,167,experimental-setup,Experimental setup,use,Foma finite-state toolkit of Hulden ( 2009 )
translation,98,168,experimental-setup,Experimental setup,Cython version of,"Dynet ( Neubig et al. , 2017 )"
translation,98,6,experiments,translating text to code signature representations,using,software component datasets
translation,98,5,model,semantic parsing models,trained on,multiple datasets and natural languages
translation,98,5,model,Model,learning,semantic parsing models
translation,98,34,model,shortest path problems,in,directed graphs
translation,98,174,results,Results,for,Stdlib and Py27
translation,98,176,results,our experiments,show that,training
translation,98,176,results,polyglot models,on,multiple datasets
translation,98,176,results,polyglot models,lead to,large improvements
translation,98,176,results,large improvements,over,training individual models
translation,98,176,results,training individual models,especially on,Py27 datasets
translation,98,176,results,polyglot model,resulted in,nearly 9 % average increase
translation,98,176,results,nearly 9 % average increase,in,accuracy
translation,98,176,results,training,has,polyglot models
translation,98,180,results,neural models,strongly outperformed by,all other models
translation,98,180,results,all other models,both in,monolingual and polyglot case
translation,98,180,results,Results,has,neural models
translation,98,188,results,Results,has,Semantic Parsing Results
translation,98,189,results,neural models,especially,strongly outperform
translation,98,189,results,neural models,especially,competitive
translation,98,189,results,neural models,are,competitive
translation,98,189,results,competitive,with,related work
translation,98,189,results,neural models,has,strongly outperform
translation,98,189,results,strongly outperform,has,all other models
translation,98,191,results,polyglot Geo,achieves,best performance
translation,98,191,results,Results,see that,polyglot Geo
translation,98,195,results,neural model,to be,more robust
translation,98,195,results,more robust,than,lexical models
translation,98,195,results,lexical models,has,with reranking
translation,98,195,results,Results,find,neural model
translation,98,196,results,lexical models,perform,poorly
translation,98,196,results,Results,has,lexical models
translation,99,6,results,system,ranked,11th
translation,99,6,results,system,being,10th
translation,99,6,results,system,being,26th
translation,99,6,results,11th,among,33 participants
translation,99,6,results,11th,being,8th
translation,99,6,results,11th,being,10th
translation,99,6,results,11th,being,12th
translation,99,6,results,11th,being,26th
translation,99,6,results,8th,on,small treebanks
translation,99,6,results,10th,on,large treebanks
translation,99,6,results,12th,on,parallel test sets
translation,99,6,results,26th,on,surprise languages
translation,99,6,results,Results,has,system
translation,99,100,results,Overall rank,of,our system
translation,99,100,results,our system,in,official evaluation
translation,99,100,results,macro-averaged labeled attachment score ( LAS ),of,68.59 %
translation,99,100,results,Results,has,Overall rank
translation,99,102,results,macro- LAS score,across,all treebanks
translation,99,102,results,macro- LAS score,clearly behind,"winning system ( Stanford , 76.30 % )"
translation,99,102,results,all treebanks,clearly behind,"winning system ( Stanford , 76.30 % )"
translation,99,102,results,our pre-trained word embeddings,able to,improve
translation,99,102,results,improve,over,baseline UDPipe
translation,99,102,results,baseline UDPipe,by,0.24 % points
translation,99,102,results,Results,On,macro- LAS score
translation,99,103,results,treebanks,with,very little of training data
translation,99,103,results,2.38 %,over,baseline system
translation,99,103,results,Results,looking only at,treebanks
translation,99,108,results,sixth,on,universal part- of-speech tagging
translation,99,108,results,second,on,morphological features
translation,99,109,results,modest improvement,of,+ 0.22 % ( upos )
translation,99,109,results,modest improvement,of,+ 0.27 % ( feats )
translation,99,109,results,+ 0.27 % ( feats ),over,baseline models
translation,99,109,results,Results,see,modest improvement
translation,100,238,ablation-analysis,Our results,suggest,all intermediate layers
translation,100,238,ablation-analysis,all intermediate layers,of,network
translation,100,238,ablation-analysis,all intermediate layers,are,discriminative
translation,100,238,ablation-analysis,all intermediate layers,indeed,discriminative
translation,100,238,ablation-analysis,network,are,discriminative
translation,100,238,ablation-analysis,Ablation analysis,suggest,all intermediate layers
translation,100,238,ablation-analysis,Ablation analysis,has,Our results
translation,100,166,experimental-setup,reimplementation,of,"ZPar ( Zhang and Nivre , 2011 )"
translation,100,166,experimental-setup,transition - based parser,with,beam search
translation,100,166,experimental-setup,"Berkeley - Parser ( Petrov et al. , 2006 )",has,latent variable constituency parser
translation,100,166,experimental-setup,"ZPar ( Zhang and Nivre , 2011 )",has,transition - based parser
translation,100,166,experimental-setup,Experimental setup,process it,"Berkeley - Parser ( Petrov et al. , 2006 )"
translation,100,166,experimental-setup,Experimental setup,process it,reimplementation
translation,100,180,experimental-setup,D word = 64 and D tag = D label = 32,for,embedding dimensions
translation,100,180,experimental-setup,Experimental setup,set,D word = 64 and D tag = D label = 32
translation,100,190,experiments,outperforms,by,substantial margin
translation,100,190,experiments,comparison,by,substantial margin
translation,100,190,experiments,WSJ and Web tasks,has,our parser
translation,100,190,experiments,our parser,has,outperforms
translation,100,190,experiments,outperforms,has,all dependency parsers
translation,100,5,model,neural network representation,using,gold corpus
translation,100,5,model,gold corpus,augmented by,large number of automatically parsed sentences
translation,100,5,model,Model,learn,neural network representation
translation,100,102,model,semi-supervised structured learning scheme,yields,substantial improvements
translation,100,102,model,substantial improvements,in,accuracy
translation,100,102,model,accuracy,over,baseline neural network model
translation,100,102,model,Model,investigate,semi-supervised structured learning scheme
translation,100,108,model,gold data,with,large corpus
translation,100,108,model,large corpus,of,high quality automatic parses
translation,100,108,model,Model,supplement,gold data
translation,100,236,model,all hidden layers,crucial for,structured perceptron
translation,100,236,model,Model,Using,all hidden layers
translation,100,25,results,unlabeled data,into,training
translation,100,25,results,accuracy,of,our model
translation,100,25,results,our model,to,94.26 % UAS
translation,100,25,results,our model,to,93.46 % UAS / 91.49 % LAS
translation,100,25,results,94.26 % UAS,/,92.41 % LAS
translation,100,25,results,93.46 % UAS / 91.49 % LAS,for,greedy model
translation,100,25,results,92.41 % LAS,has,93.46 % UAS / 91.49 % LAS
translation,100,25,results,Results,by incorporating,unlabeled data
translation,100,31,results,parsing accuracy,by,0.8 %
translation,100,31,results,Penn Treebank,has,structured learning approach
translation,100,31,results,structured learning approach,has,significantly improves
translation,100,31,results,significantly improves,has,parsing accuracy
translation,100,31,results,Results,On,Penn Treebank
translation,100,36,results,10 million automatically parsed tokens,to,training data
translation,100,36,results,10 million automatically parsed tokens,improve,accuracy
translation,100,36,results,accuracy,of,our parsers
translation,100,36,results,our parsers,by,almost ?1.0 %
translation,100,36,results,almost ?1.0 %,on,web domain data
translation,100,36,results,Results,adding,10 million automatically parsed tokens
translation,100,50,results,10 million automatically parsed tokens,to,training data
translation,100,50,results,10 million automatically parsed tokens,improves,accuracy
translation,100,50,results,accuracy,of,our parsers
translation,100,50,results,accuracy,by,0.7 %
translation,100,50,results,our parsers,by,0.7 %
translation,100,50,results,Results,Adding,10 million automatically parsed tokens
translation,100,191,results,Question ( QTB ) dataset,is,more sensitive
translation,100,191,results,more sensitive,to,smaller beam size
translation,100,191,results,more sensitive,increase to,B = 32
translation,100,191,results,smaller beam size,to train,models
translation,100,191,results,models,in,reasonable time
translation,100,191,results,B = 32,at,inference time
translation,100,191,results,perceptron performance,goes up to,92.29 % LAS
translation,100,191,results,inference time,has,perceptron performance
translation,100,191,results,Results,has,Question ( QTB ) dataset
translation,100,193,results,help,on,dev set
translation,100,193,results,baseline,on,dev set
translation,100,193,results,test set performance,not,improve
translation,100,193,results,help,has,baseline
translation,100,193,results,improve,has,significantly
translation,100,193,results,Results,has,tritraining
translation,100,194,results,quite exciting,to see that,tri-training
translation,100,194,results,quite exciting,after,tri-training
translation,100,194,results,our greedy parser,is,more accurate
translation,100,194,results,our greedy parser,is,competitive
translation,100,194,results,more accurate,than,any of the baseline dependency parsers
translation,100,194,results,more accurate,than,competitive
translation,100,194,results,competitive,with,Berkeley - Parser
translation,100,194,results,Berkeley - Parser,used to generate,tri-training data
translation,100,194,results,tri-training,has,our greedy parser
translation,100,194,results,Results,after,tri-training
translation,100,195,results,tri-training,helps,most dramatically
translation,100,195,results,most dramatically,to increase,accuracy
translation,100,195,results,accuracy,on,Treebank Union setup
translation,100,195,results,Treebank Union setup,with,diverse domains
translation,100,195,results,0.4- 1.0 % absolute LAS improvement gains,for,our most accurate model
translation,100,195,results,Results,has,tri-training
translation,100,219,results,second hidden layer,results in,large gain
translation,100,219,results,large gain,on,tune set
translation,100,219,results,no gain,on,dev set
translation,100,219,results,dev set,if,pre-trained embeddings
translation,100,219,results,Results,adding,second hidden layer
translation,100,222,results,hidden units,yields,large gains
translation,100,222,results,Results,Increasing,hidden units
translation,100,235,results,marginally improve,for,softmax model
translation,100,235,results,accuracy,for,softmax model
translation,100,235,results,marginally improve,has,accuracy
translation,100,239,results,activations,proved to be,most effective representation
translation,100,239,results,most effective representation,for,structured perceptron
translation,100,245,results,our neural network model,training on,output
translation,100,245,results,our neural network model,training on,data
translation,100,245,results,output,of,BerkeleyParser
translation,100,245,results,output,yields,only modest gains
translation,100,245,results,data,where,two parsers agree
translation,100,245,results,Results,For,our neural network model
translation,100,245,results,Results,training on,data
translation,100,246,results,greedy models,after,tri-training
translation,100,246,results,greedy neural network model,surpasses,BerkeleyParser
translation,100,246,results,BerkeleyParser,in,accuracy
translation,100,246,results,greedy models,has,greedy neural network model
translation,100,246,results,tri-training,has,greedy neural network model
translation,100,247,results,improved,far more than,tri-training
translation,100,247,results,results,far more than,tri-training
translation,100,247,results,tri-training,for,baseline
translation,100,247,results,up-training,has,improved
translation,100,247,results,improved,has,results
translation,100,247,results,Results,interesting to note,up-training
translation,100,249,results,Error Analysis,using,structured perceptron
translation,100,249,results,structured perceptron,improved,error rates
translation,100,249,results,error rates,on,some of the common and difficult labels
translation,100,249,results,error rates,improved by,> 1 %
translation,100,249,results,some of the common and difficult labels,improved by,> 1 %
translation,100,249,results,nsubj,improved by,> 1 %
translation,100,249,results,Results,has,Error Analysis
translation,101,181,ablation-analysis,Ablation analysis,observed,notable phenomenon
translation,101,33,baselines,CoNLL,combines,frameworks
translation,101,33,baselines,frameworks,for,graph - based meaning representation
translation,101,33,baselines,Baselines,has,CoNLL
translation,101,25,hyperparameters,pre-trained language model BERT,as,encoder
translation,101,25,hyperparameters,Hyperparameters,use,pre-trained language model BERT
translation,101,174,hyperparameters,hidden dropout ( dropout rate = 0.1 ),to,outputs
translation,101,174,hyperparameters,outputs,of,each module
translation,101,174,hyperparameters,each module,in,our model
translation,101,174,hyperparameters,Hyperparameters,apply,hidden dropout ( dropout rate = 0.1 )
translation,101,5,model,graph- based approach,to model,variety of semantic graph parsing tasks
translation,101,26,model,training phase,to prevent,nodes
translation,101,26,model,training phase,use,random sampling method
translation,101,26,model,random sampling method,on,golden graph nodes
translation,101,26,model,random sampling method,to push,as many correct nodes as possible
translation,101,26,model,as many correct nodes as possible,to join,edge training
translation,101,26,model,Model,In,training phase
translation,101,186,model,our model,be,end-toend
translation,101,186,model,Model,make,our model
translation,101,186,model,Model,be,end-toend
