topic,paper_ID,sentence_ID,info-unit,sub,pred,obj
summarization,12,41,results,summaries,based on,different aspects
summarization,12,41,results,how well,has,our framework
summarization,12,41,results,Results,measure,how well
summarization,12,41,results,Results,measure,our framework
summarization,12,44,results,OPINIONDIGEST,can generate,summaries
summarization,12,44,results,summaries,exclusively or partially related to,speci ed aspects
summarization,12,44,results,Results,show,OPINIONDIGEST
summarization,12,46,results,example summaries,showcase,OPINIONDIGEST 's ability
summarization,12,46,results,summaries,using,opinion ltering
summarization,12,46,results,opinion ltering,of,aspects and sentiments
summarization,12,46,results,OPINIONDIGEST 's ability,has,to summaries more 100 + reviews
summarization,12,47,results,model,to generate,summaries
summarization,12,47,results,summaries,based on,8 and 128 reviews
summarization,12,48,results,Our framework,n't aggregate,review representations
summarization,12,48,results,Results,has,Our framework
summarization,13,6,baselines,research papers,in,free-text query
summarization,13,6,baselines,research papers,by choosing,categorised values
summarization,13,6,baselines,categorised values,such as,scienti c tasks
summarization,13,6,baselines,categorised values,such as,datasets
summarization,13,4,experiments,summarising,has,computer science research papers
summarization,13,7,experiments,proposed system,ingested,"270,000 papers"
summarization,13,8,experiments,IBM Science Summariser,produces,summaries
summarization,13,8,experiments,IBM Science Summariser,produces,queryfocused summarisation
summarization,13,8,experiments,summaries,focuses on,user 's queries
summarization,13,8,experiments,user 's queries,has,queryfocused summarisation
summarization,13,12,experiments,12 authors,evaluate,summaries
summarization,13,12,experiments,summaries,of,two papers
summarization,13,16,experiments,48 summaries,to be,evaluated
summarization,13,17,experiments,each sections of the paper,covered in,summary
summarization,13,17,experiments,How well,has,each sections of the paper
summarization,13,24,experiments,support,for,more entities
summarization,13,24,experiments,support,ingest,more papers
summarization,13,27,experiments,queries,use,lters
summarization,13,27,experiments,lters,on,metadata elds
summarization,13,9,model,various sections,of the paper,independently
summarization,13,9,model,Model,summarises,various sections
summarization,13,10,model,interaction,between,user 's queries
summarization,13,10,model,interaction,between,various entities
summarization,13,10,model,Model,allows for,interaction
summarization,13,5,results,different scenarios,such as,discovery
summarization,13,5,results,different scenarios,such as,exploration
summarization,13,5,results,different scenarios,such as,understanding of scienti c documents
summarization,13,21,results,section - based summary,scored,higher
summarization,13,21,results,higher,in,68 %
summarization,13,21,results,task 2,has,section - based summary
summarization,13,21,results,68 %,has,of the papers
summarization,13,21,results,Results,For,task 2
summarization,13,22,results,average score,for,section - based summaries
summarization,13,22,results,section - based summaries,is,3.32
summarization,13,22,results,3.32,highlights,quality of section - based summaries
summarization,13,22,results,Results,has,average score
summarization,13,28,results,Relevant papers,returned with,summarisation results
summarization,13,28,results,Results,has,Relevant papers
summarization,13,29,results,entities,has,accurately highlighted
summarization,14,18,ablation-analysis,whole chapters,of,action
summarization,14,18,ablation-analysis,action,down to,sentence
summarization,14,18,ablation-analysis,sentence,like,Pip
summarization,14,18,ablation-analysis,Ablation analysis,condensing,whole chapters
summarization,14,41,ablation-analysis,rare or out-ofvocabulary words,such as,2 - 0
summarization,14,41,ablation-analysis,Ablation analysis,common for,rare or out-ofvocabulary words
summarization,14,56,ablation-analysis,Repetition,caused by,decoder ? s overreliance
summarization,14,56,ablation-analysis,decoder ? s overreliance,on,decoder input
summarization,14,57,ablation-analysis,single repeated word,commonly triggers,endless repetitive cycle
summarization,14,58,ablation-analysis,single substitution error Germany beat Germany,leads to,catastrophic Germany beat Germany
summarization,14,88,ablation-analysis,""" looking """,produced,word
summarization,14,88,ablation-analysis,Ablation analysis,tells you,network
summarization,14,99,ablation-analysis,network,attending directly to,word backline
summarization,14,99,ablation-analysis,network,not,copied
summarization,14,99,ablation-analysis,copied,has,correctly
summarization,14,102,ablation-analysis,green shading,shows that,generation probability
summarization,14,102,ablation-analysis,generation probability,tends to be,high
summarization,14,102,ablation-analysis,high,whenever,network
summarization,14,102,ablation-analysis,network,is editing,source text
summarization,14,102,ablation-analysis,Ablation analysis,has,green shading
summarization,14,103,ablation-analysis,p,is,high
summarization,14,103,ablation-analysis,high,when,network
summarization,14,103,ablation-analysis,network,produces,period
summarization,14,103,ablation-analysis,period,to shorten,sentence
summarization,14,103,ablation-analysis,Ablation analysis,has,p
summarization,14,105,ablation-analysis,Errors,tend to occur when,attention
summarization,14,105,ablation-analysis,attention,is,more scattered
summarization,14,105,ablation-analysis,Ablation analysis,has,Errors
summarization,14,117,ablation-analysis,most important direction,for,future research
summarization,14,9,baselines,Extractive approaches,select,passages
summarization,14,9,baselines,passages,from,source text
summarization,14,9,baselines,passages,arrange them to form,summary
summarization,14,9,baselines,Baselines,has,Extractive approaches
summarization,14,60,baselines,Problem 1 ( inaccurate copying ),is,pointer - generator network
summarization,14,68,baselines,Baselines,has,P ( w )
summarization,14,106,baselines,Munster and Francis,when producing,first word
summarization,14,106,baselines,first word,of,summary
summarization,14,48,experimental-setup,skip ahead,to,solutions
summarization,14,48,experimental-setup,not interested,has,skip ahead
summarization,14,65,experimental-setup,generation probability p,is,scalar value
summarization,14,65,experimental-setup,scalar value,between,0 and 1
summarization,14,65,experimental-setup,Experimental setup,calculate,generation probability p
summarization,14,89,experimental-setup,value,of,generation probability
summarization,14,89,experimental-setup,generation probability,visualized in,green
summarization,14,89,experimental-setup,pointer - generator models,has,value
summarization,14,89,experimental-setup,Experimental setup,For,pointer - generator models
summarization,14,91,experimental-setup,zoom out,using,your browser window
summarization,14,91,experimental-setup,zoom out,to view,demo
summarization,14,91,experimental-setup,demo,on,one screen
summarization,14,91,experimental-setup,Experimental setup,to,zoom out
summarization,14,21,experiments,excellent tutorials,by,WildML
summarization,14,26,experiments,source text,is,news article
summarization,14,26,experiments,Argentina,on,Saturday
summarization,14,85,experiments,networks,on,CNN / Daily Mail dataset
summarization,14,85,experiments,CNN / Daily Mail dataset,contains,news articles
summarization,14,85,experiments,news articles,paired with,multi-sentence summaries
summarization,14,86,experiments,source text,alongside,reference summary
summarization,14,86,experiments,source text,alongside,three automatic summaries
summarization,14,92,experiments,Does not work,for,mobile
summarization,14,27,model,encoder RNN,reads in,source text word - by -word
summarization,14,27,model,Model,has,encoder RNN
summarization,14,28,model,arrows,in,both directions
summarization,14,29,model,decoder RNN,begins to output,sequence of words
summarization,14,29,model,sequence of words,should form,summary
summarization,14,29,model,entire source text,has,decoder RNN
summarization,14,30,model,decoder,receives as input,previous word
summarization,14,30,model,previous word,of,summary
summarization,14,30,model,each step,has,decoder
summarization,14,30,model,Model,On,each step
summarization,14,31,model,attention distribution,is,probability distribution
summarization,14,31,model,probability distribution,over,words
summarization,14,31,model,words,in,source text
summarization,14,31,model,Model,to calculate,attention distribution
summarization,14,32,model,attention distribution,tells,network
summarization,14,32,model,Model,has,attention distribution
summarization,14,33,model,decoder,produced,first word Germany
summarization,14,33,model,decoder,concentrating on,source words
summarization,14,33,model,source words,has,win and victorious
summarization,14,34,model,attention distribution,to produce,weighted sum
summarization,14,34,model,weighted sum,of,encoder hidden states
summarization,14,34,model,encoder hidden states,known as,context vector
summarization,14,34,model,Model,has,attention distribution
summarization,14,35,model,context vector,what has been read from,source text
summarization,14,35,model,source text,on,step
summarization,14,35,model,step,of,decoder
summarization,14,35,model,Model,has,context vector
summarization,14,36,model,context vector and the decoder hidden state,to calculate,vocabulary distribution
summarization,14,36,model,vocabulary distribution,is,probability distribution
summarization,14,36,model,probability distribution,over,all the words
summarization,14,36,model,all the words,in,large fixed vocabulary
summarization,14,36,model,Model,has,context vector and the decoder hidden state
summarization,14,37,model,word,with,largest probability
summarization,14,37,model,word,chosen as,output
summarization,14,37,model,decoder,moves on,next step
summarization,14,37,model,Model,has,word
summarization,14,38,model,words,in,any order
summarization,14,51,model,w,is,rare word
summarization,14,51,model,rare word,infrequently during,training
summarization,14,51,model,many,has,other words
summarization,14,61,model,hybrid network,choose to copy,words
summarization,14,61,model,hybrid network,choose to copy,words
summarization,14,61,model,hybrid network,retaining,ability
summarization,14,61,model,words,from,source
summarization,14,61,model,words,from,fixed vocabulary
summarization,14,61,model,source,via,pointing
summarization,14,61,model,ability,to generate,words
summarization,14,61,model,words,from,fixed vocabulary
summarization,14,61,model,Model,is,hybrid network
summarization,14,61,model,Model,retaining,ability
summarization,14,63,model,third step,of,decoder
summarization,14,63,model,third step,generated,partial summary Germany beat
summarization,14,63,model,decoder,generated,partial summary Germany beat
summarization,14,64,model,Model,calculate,attention distribution
summarization,14,64,model,Model,calculate,vocabulary distribution
summarization,14,66,model,probability,of,generating
summarization,14,66,model,probability,of,copying a word
summarization,14,66,model,word,from,vocabulary
summarization,14,66,model,word,from,source
summarization,14,66,model,copying a word,from,source
summarization,14,66,model,generating,has,word
summarization,14,66,model,Model,represents,probability
summarization,14,67,model,generation probability p,to,weight
summarization,14,67,model,generation probability p,combine,vocabulary distribution P
summarization,14,67,model,generation probability p,combine,attention distribution a
summarization,14,67,model,attention distribution a,into,final distribution P
summarization,14,67,model,Model,has,generation probability p
summarization,14,69,model,probability of producing word w,equal to,probability
summarization,14,69,model,probability,generating it from,vocabulary
summarization,14,71,model,network,put,su iciently large attention
summarization,14,71,model,su iciently large attention,on,relevant word
summarization,14,71,model,Model,has,network
summarization,14,75,model,pointer - generator network,combining,extraction
summarization,14,75,model,pointer - generator network,combining,abstraction ( generating )
summarization,14,75,model,Model,has,pointer - generator network
summarization,14,77,model,attention distribution,to keep track of,what ?s been covered so far
summarization,14,77,model,attention distribution,penalize,network
summarization,14,77,model,network,attending to,same parts
summarization,14,77,model,Model,use,attention distribution
summarization,14,77,model,Model,penalize,network
summarization,14,78,model,each timestep t,of,decoder
summarization,14,78,model,coverage vector c,sum of,all the attention distributions a so far
summarization,14,78,model,each timestep t,has,coverage vector c
summarization,14,78,model,decoder,has,coverage vector c
summarization,14,78,model,Model,On,each timestep t
summarization,14,82,model,extra loss term,to penalize,any overlap
summarization,14,82,model,any overlap,between,coverage vector c and the new attention distribution a
summarization,14,82,model,Model,introduce,extra loss term
summarization,14,83,model,network,from attending to,summarizing
summarization,14,83,model,network,from attending to,already been covered
summarization,14,83,model,Model,discourages,network
summarization,14,98,model,nonsensical phrase,great addition to,respective prospects
summarization,14,98,model,respective prospects,by,basic sequence - to-sequence system
summarization,14,111,model,Model,has,Higher - level abstraction
summarization,14,118,model,attention mechanism,shines,some precious light
summarization,14,118,model,some precious light,into,black box
summarization,14,118,model,some precious light,helping us to,debug
summarization,14,118,model,black box,of,neural networks
summarization,14,118,model,debug,like,copying
summarization,14,118,model,problems,like,repetition
summarization,14,118,model,problems,like,copying
summarization,14,118,model,debug,has,problems
summarization,14,118,model,Model,has,attention mechanism
summarization,14,12,results,whole sentences,from,source text
summarization,14,12,results,whole sentences,from,source text
summarization,14,12,results,whole sentences,guaranteed to produce,summary
summarization,14,12,results,summary,that is,grammatical
summarization,14,12,results,summary,that is,fairly readable
summarization,14,12,results,summary,related to,source text
summarization,14,12,results,selecting and rearranging,has,whole sentences
summarization,14,14,results,Results,has,extractive approach
summarization,14,17,results,Great Expectations,written in,first person
summarization,14,17,results,synopsis,should be in,third person
summarization,14,43,results,2,has,summaries sometimes repeat
summarization,14,43,results,Results,has,2
summarization,14,43,results,Results,has,summaries sometimes repeat
summarization,14,44,results,Results,has,Germany beat Germany beat
summarization,14,47,results,Results,For,those who are interested
summarization,14,52,results,network,may still have,di iculty reproducing
summarization,14,52,results,good word embedding,has,network
summarization,14,52,results,di iculty reproducing,has,word
summarization,14,59,results,Results,has,Easier Copying
summarization,14,70,results,pointer - generator network,makes it easy to copy,words
summarization,14,70,results,words,from,source text
summarization,14,70,results,sequence-to-sequence - with -attention system,has,pointergenerator network
summarization,14,70,results,pointergenerator network,has,several advantages
summarization,14,70,results,Results,Compared to,sequence-to-sequence - with -attention system
summarization,14,72,results,pointer - generator model,able to copy,out - of- vocabulary words
summarization,14,72,results,out - of- vocabulary words,from,source text
summarization,14,72,results,Results,has,pointer - generator model
summarization,14,74,results,pointer- generator model,faster to,train
summarization,14,74,results,fewer training iterations,to achieve,same performance
summarization,14,74,results,same performance,as,sequence - to-sequence attention system
summarization,14,74,results,Results,has,pointer- generator model
summarization,14,80,results,coverage,of,particular source word
summarization,14,80,results,particular source word,equal to,amount of attention
summarization,14,80,results,Results,has,coverage
summarization,14,84,results,systems,on,real data
summarization,14,87,results,your cursor,over,word
summarization,14,87,results,your cursor,view,attention distribution
summarization,14,87,results,word,from,automatic summaries
summarization,14,87,results,word,one of,automatic summaries
summarization,14,87,results,attention distribution,projected in,yellow
summarization,14,87,results,yellow,on,source text
summarization,14,87,results,Results,By hovering,your cursor
summarization,14,90,results,cursor,over,word
summarization,14,90,results,word,one of,summaries
summarization,14,90,results,generation probability p,for,word
summarization,14,90,results,Hovering,has,cursor
summarization,14,90,results,Results,has,Hovering
summarization,14,94,results,unable to copy out - of- vocabulary words,like,Saili
summarization,14,94,results,unable to copy out - of- vocabulary words,outputting,unknown token
summarization,14,94,results,Results,has,basic sequence - to-sequence system
summarization,14,95,results,pointer- generator systems,have no trouble,copying
summarization,14,95,results,copying,has,word
summarization,14,96,results,basic sequence - to-sequence system,player is,team Irish
summarization,14,97,results,network,mostly attending to,names Munster and Francis
summarization,14,97,results,words,has,network
summarization,14,100,results,basic pointer - generator summary,attending,same parts
summarization,14,100,results,same parts,of,source text
summarization,14,100,results,Results,has,basic pointer - generator summary
summarization,14,101,results,pointergenerator + coverage model,contains,no repetition
summarization,14,104,results,attention distribution,is,fairly focused
summarization,14,104,results,all three systems,has,attention distribution
summarization,14,104,results,Results,For,all three systems
summarization,14,107,results,networks,seek out,names
summarization,14,107,results,names,to begin,summaries
summarization,14,107,results,Results,has,networks
summarization,14,113,results,Argentina,has,beat Germany 2 - 0
summarization,15,25,ablation-analysis,subjectiveness,of,important
summarization,15,25,ablation-analysis,subjectiveness,deem,important
summarization,15,25,ablation-analysis,subjectiveness,to be,important
summarization,15,25,ablation-analysis,important,in,ndings
summarization,15,25,ablation-analysis,Ablation analysis,due to,subjectiveness
summarization,15,28,ablation-analysis,FINDINGS,consists of,detailed observations and interpretation
summarization,15,28,ablation-analysis,detailed observations and interpretation,of,imaging study
summarization,15,28,ablation-analysis,IMPRESSION,summarises,most critical ndings
summarization,15,28,ablation-analysis,Ablation analysis,has,FINDINGS
summarization,15,30,ablation-analysis,improvement,of generation of IMPRESSION,signi cantly improve
summarization,15,30,ablation-analysis,signi cantly improve,to select,most important ontological concepts
summarization,15,30,ablation-analysis,most important ontological concepts,within,report
summarization,15,30,ablation-analysis,Ablation analysis,has,automation
summarization,15,8,experiments,our approach,generated,good quality summaries
summarization,15,8,experiments,good quality summaries,comparison to,ground -truth
summarization,15,12,experiments,MIMIC - CXR,has,107372
summarization,15,12,experiments,MIMIC - CXR,has,radiology reports
summarization,15,12,experiments,107372,has,radiology reports
summarization,15,12,experiments,OpenI,has,3366 reports
summarization,15,13,experiments,radiology lexicon,used,RadLex
summarization,15,13,experiments,RadLex,consists of,68534 radiological terms
summarization,15,20,hyperparameters,100 generated IMPRESSIONs,with,gold summaries
summarization,15,20,hyperparameters,100 generated IMPRESSIONs,associated,gold summaries
summarization,15,20,hyperparameters,Hyperparameters,randomly sampled,100 generated IMPRESSIONs
summarization,15,32,hyperparameters,each word,tag with,1
summarization,15,32,hyperparameters,word,is,ontology term
summarization,15,32,hyperparameters,two criteria,has,word
summarization,15,32,hyperparameters,Hyperparameters,has,each word
summarization,15,33,hyperparameters,word,directly copied into,IMPRESSION
summarization,15,33,hyperparameters,Hyperparameters,has,word
summarization,15,6,model,Content selection,treated as,word-level sequence - tagging problem
summarization,15,6,model,Model,has,Content selection
summarization,15,16,model,BOTTOMSUM,most relevant to,architecture
summarization,15,16,model,BOTTOMSUM,utilises,separate content selector
summarization,15,16,model,separate content selector,for,abstractive text summarisation
summarization,15,16,model,Model,has,BOTTOMSUM
summarization,15,34,model,copy likelihood,of,each word
summarization,15,34,model,copy likelihood,to measure,importance of the word
summarization,15,34,model,Model,capture,copy likelihood
summarization,15,35,model,overall architecture,is,biLSTM
summarization,15,35,model,biLSTM,on top of,BERT embeddings layer
summarization,15,35,model,biLSTM,during,inference time
summarization,15,35,model,our content selector,output,selection probability
summarization,15,35,model,selection probability,of,each token
summarization,15,35,model,each token,in,our source sequence
summarization,15,35,model,inference time,has,our content selector
summarization,15,35,model,Model,has,overall architecture
summarization,15,38,model,biLSTM,takes in,word embeddings
summarization,15,38,model,biLSTM,generates,encoded hidden representation
summarization,15,38,model,Model,is,biLSTM
summarization,15,39,model,LSTM,takes in,identi ed ontology terms
summarization,15,39,model,LSTM,generates,x context vector
summarization,15,39,model,Model,is,LSTM
summarization,15,40,model,LSTM,generates,IMPRESSION
summarization,15,40,model,ltering gate,re ne,FINDINGS word representations
summarization,15,40,model,FINDINGS word representations,using,ontology vector
summarization,15,40,model,ontology vector,to produce,ontology - aware word representations
summarization,15,40,model,Model,is,LSTM
summarization,15,41,model,ltering gate,concatenates,current hidden state
summarization,15,41,model,current hidden state,has,of word x and the x ontology vector
summarization,15,41,model,Model,has,ltering gate
summarization,15,42,model,ontology - aware word representations,take,output
summarization,15,42,model,ontology - aware word representations,perform,element - wise multiplication
summarization,15,42,model,output,of,ltering gate
summarization,15,42,model,element - wise multiplication,with,current hidden state of word x
summarization,15,42,model,Model,To compute,ontology - aware word representations
summarization,15,43,model,decoder,is,LSTM
summarization,15,43,model,LSTM,generates,IMPRESSION
summarization,15,43,model,Model,has,decoder
summarization,15,44,model,decoder,compute,current decoding state
summarization,15,44,model,current decoding state,using,previous hidden state and previous generated tokens
summarization,15,44,model,Model,has,decoder
summarization,15,46,model,attention distribution,to compute,context vector
summarization,15,46,model,Model,has,attention distribution
summarization,15,47,model,context vector and the current decoding state,feed into,feed-forward neural network
summarization,15,47,model,feed-forward neural network,to either generate,next token
summarization,15,47,model,feed-forward neural network,to either generate,copy
summarization,15,47,model,Model,has,context vector and the current decoding state
summarization,15,7,results,improve,on,SOTA results
summarization,15,7,results,SOTA results,based on,MIMIC - CXR and OpenI datasets
summarization,15,7,results,Results,proven to,improve
summarization,15,18,results,our model,has,signi cantly
summarization,15,21,results,three experts,score,IMPRESSIONs
summarization,15,21,results,IMPRESSIONs,on,scale
summarization,15,21,results,IMPRESSIONs,on,"readability , accuracy , and completeness"
summarization,15,21,results,scale,of,1 - 3 ( 3
summarization,15,21,results,Results,asked,three experts
summarization,15,23,results,scored as good,as,associated human-written IMPRESSIONS
summarization,15,24,results,73 % and 71 %,of,our IMPRESSIONS
summarization,15,24,results,73 % and 71 %,of,IMPRESSIONS
summarization,15,24,results,73 % and 71 %,scored,3
summarization,15,24,results,73 % and 71 %,scored,ties
summarization,15,24,results,our IMPRESSIONS,scored,ties
summarization,15,24,results,3,on,readability and accuracy
summarization,15,24,results,ties,with,human-written IMPRESSIONS
summarization,15,24,results,Results,has,73 % and 71 %
summarization,15,26,results,our generated IMPRESSIONS,are,high quality
summarization,15,26,results,our generated IMPRESSIONS,of,high quality
summarization,15,27,results,Results,has,Radiology reports
summarization,15,48,results,outperformed,has,all
summarization,15,48,results,outperformed,has,extractive and abstractive baseline models
summarization,15,48,results,all,has,extractive and abstractive baseline models
summarization,15,48,results,Results,has,outperformed
summarization,15,49,results,Abstractive models,has,signi cantly outperformed
summarization,15,49,results,signi cantly outperformed,has,extractive one
summarization,15,49,results,Results,has,Abstractive models
summarization,15,50,results,ROUGE performance,between,PG
summarization,15,50,results,ROUGE performance,between,Ontologyaware PG
summarization,15,50,results,salient ontological terms,in,summarisation
summarization,15,50,results,Results,difference in,ROUGE performance
summarization,15,51,results,BOTTOMSUM,achieve,best results
summarization,15,51,results,best results,among,baseline models
summarization,15,51,results,Results,has,BOTTOMSUM
summarization,15,53,results,bene t,of incorporating,content selection
summarization,15,53,results,content selection,to,summarisation model
summarization,15,53,results,Results,showcase,bene t
summarization,15,54,results,OpenI,against,BOTTOMSUM
summarization,15,55,results,our model,able to outperformed,BOTTOMSUM
summarization,15,55,results,BOTTOMSUM,in,Ope nI
summarization,15,55,results,Results,has,our model
summarization,16,12,ablation-analysis,Bidirectional encoders,crucial for,QA
summarization,16,12,ablation-analysis,QA,Ignoring,future context
summarization,16,12,ablation-analysis,QA,hinders,performance
summarization,16,12,ablation-analysis,performance,of,left-to- right models
summarization,16,12,ablation-analysis,Ablation analysis,has,Bidirectional encoders
summarization,16,13,ablation-analysis,LM objectives,are,important
summarization,16,6,baselines,span,containing,50 %
summarization,16,6,baselines,50 %,of,tokens
summarization,16,6,baselines,Masked Seq2Seq ( MASS ) masking,has,span
summarization,16,6,baselines,Baselines,has,Masked Seq2Seq ( MASS ) masking
summarization,16,21,baselines,techniques,to incorporate,best of both worlds
summarization,16,21,baselines,LM ( BERT ),replace,15 %
summarization,16,21,baselines,15 %,of,token
summarization,16,21,baselines,token,with,corresponding words
summarization,16,21,baselines,token,predict,corresponding words
summarization,16,22,baselines,autoregressive LM training,with,order
summarization,16,22,baselines,order,of,words
summarization,16,22,baselines,order,to predict,chosen at random
summarization,16,22,baselines,Permuted LM ( XLNet ),has,left to right
summarization,16,22,baselines,Permuted LM ( XLNet ),has,autoregressive LM training
summarization,16,22,baselines,Baselines,has,Permuted LM ( XLNet )
summarization,16,26,experiments,token masking,at,30 %
summarization,16,26,experiments,sentence permutation,as,pre-training textnoising techniques
summarization,16,26,experiments,model,on,160 GB
summarization,16,26,experiments,160 GB,of,"news , books , stories , and web text"
summarization,16,5,hyperparameters,token,chosen,randomly
summarization,16,5,hyperparameters,token,start of,document
summarization,16,5,hyperparameters,Document Rotation,has,token
summarization,16,5,hyperparameters,Hyperparameters,has,Document Rotation
summarization,16,4,model,Sentence Permutation random shuffling,of,document 's sentences
summarization,16,4,model,Model,has,Sentence Permutation random shuffling
summarization,16,7,results,Results,has,Results of the first experiment
summarization,16,9,results,configurations,with,token masking or its variations
summarization,16,9,results,configurations,achieve,consistently great performance
summarization,16,9,results,consistently great performance,on,different tasks
summarization,16,9,results,Results,has,configurations
summarization,16,10,results,Left-to- right pre-training,improves,NLG
summarization,16,10,results,Results,has,Left-to- right pre-training
summarization,16,14,results,permuted language model,performs,much worse
summarization,16,14,results,much worse,than,XLNet
summarization,16,14,results,Results,report that,permuted language model
summarization,16,15,results,"12 layered , transformer - based architecture",for,autoencoding
summarization,16,15,results,Google Colab notebook,using,Hugging Face library
summarization,16,17,results,text-noising techniques,has,corrupt
summarization,16,17,results,corrupt,has,text
summarization,16,29,results,Results,has,5 Figure 5
summarization,17,23,ablation-analysis,best performance,achieved,change
summarization,17,23,ablation-analysis,encoder,to,RoBERTa - base
summarization,17,23,ablation-analysis,change,has,encoder
summarization,17,23,ablation-analysis,Ablation analysis,observed,best performance
summarization,17,13,baselines,siamese - BERT,consists of,two BERTs
summarization,17,13,baselines,siamese - BERT,consists of,cosine similarity layer
summarization,17,13,baselines,two BERTs,with,same weight
summarization,17,11,experiments,evaluation metrics,are,"ROUGE -1 , ROUGE - 2 , and ROUGE -L."
summarization,17,24,experiments,RoBERTa,pre-trained using,63 million news articles
summarization,17,26,experiments,different forms of matching models,to further explore,performance
summarization,17,26,experiments,performance,of,proposed framework
summarization,17,5,model,novel summary - level framework,uses,Siamese - BERT
summarization,17,5,model,Siamese - BERT,to match,source document
summarization,17,5,model,Siamese - BERT,to match,candidate summaries
summarization,17,5,model,candidate summaries,in,semantic space
summarization,17,5,model,MATCHSUM,has,novel summary - level framework
summarization,17,5,model,Model,proposed,MATCHSUM
summarization,17,6,model,good summary,should be,semantically similar
summarization,17,6,model,semantically similar,to,source document
summarization,17,14,model,BERT,to encode,both the document and candidate summaries
summarization,17,14,model,BERT,compute,similarity
summarization,17,14,model,similarity,between,two embeddings
summarization,17,14,model,Model,use,BERT
summarization,17,15,model,gold summary,has,highest matching score
summarization,17,15,model,gold summary,has,good candidate summary
summarization,17,15,model,highest matching score,to,source document
summarization,17,15,model,good candidate summary,should obtain,high score
summarization,17,15,model,gold summary,has,highest matching score
summarization,17,17,model,possible candidates,use,simple candidate pruning strategy
summarization,17,8,results,similar results,in,other evaluation datasets
summarization,17,8,results,Results,achieved,similar results
summarization,17,9,results,performance difference,between,sentence - level and summary - level extractive models
summarization,17,9,results,Results,analyse,performance difference
summarization,17,21,results,Results,for,CNN / DM
summarization,17,22,results,MATCHSUM,has,outperformed
summarization,17,22,results,outperformed,has,all the other baseline models
summarization,17,22,results,Results,has,MATCHSUM
summarization,17,27,results,better understanding,characteristics of,datasets
summarization,17,27,results,advantage,over,which types of models
summarization,17,27,results,which types of models,to,use
summarization,18,5,ablation-analysis,absolute encoding,of,source code tokens ' position
summarization,18,5,ablation-analysis,relative encoding,has,signi cantly improves
summarization,18,5,ablation-analysis,signi cantly improves,has,performance
summarization,18,18,ablation-analysis,mutual interactions,between,tokens
summarization,18,18,ablation-analysis,mutual interactions,in uence,meaning of the source code
summarization,18,27,ablation-analysis,decrease,in,performance
summarization,18,27,ablation-analysis,performance,when include,absolute position encoding
summarization,18,27,ablation-analysis,Ablation analysis,showcase,decrease
summarization,18,24,baselines,Our baseline models,n't incorporate,copy attention mechanism
summarization,18,24,baselines,Our baseline models,n't incorporate,copy attention mechanism
summarization,18,24,baselines,Our baseline models,shown that,copy attention mechanism
summarization,18,24,baselines,copy attention mechanism,does improve,performance
summarization,18,24,baselines,performance,of,our full model
summarization,18,24,baselines,Baselines,has,Our baseline models
summarization,18,8,experiments,Java and Python dataset,from,GitHub
summarization,18,4,model,simple transformer - based model,with,relative position representations
summarization,18,4,model,simple transformer - based model,with,copy attention mechanism
summarization,18,4,model,copy attention mechanism,to generate,SOTA results
summarization,18,4,model,SOTA results,for,source code summarisation
summarization,18,6,model,objective,encode,source code
summarization,18,6,model,objective,generate,readable summary
summarization,18,6,model,readable summary,describes,functionality of the program
summarization,18,6,model,Model,encode,source code
summarization,18,6,model,Model,has,objective
summarization,18,12,model,code and summary,as,sequence of embeddings
summarization,18,12,model,Model,encoded,code and summary
summarization,18,13,model,vanilla Transformer,stacked of,multi-head attention and linear transformation layers
summarization,18,13,model,multi-head attention and linear transformation layers,in,encoder and decoder
summarization,18,13,model,Model,has,vanilla Transformer
summarization,18,14,model,copy attention,in,Transformer
summarization,18,14,model,copy attention,to allow,model
summarization,18,14,model,rare tokens,from,source code
summarization,18,14,model,Model,included,copy attention
summarization,18,16,model,absolute position encoding,on,sequential order
summarization,18,16,model,absolute position encoding,on,pairwise relationship encoding
summarization,18,16,model,sequential order,of,source code tokens
summarization,18,16,model,pairwise relationship encoding,in,Transformer
summarization,18,16,model,Model,explored,absolute position encoding
summarization,18,17,model,absolute position encoding,aims to capture,order information
summarization,18,17,model,absolute position encoding,aims to capture,order information
summarization,18,17,model,absolute position encoding,show,order information
summarization,18,17,model,order information,of,source tokens
summarization,18,17,model,order information,leads to,bad summarisation
summarization,18,17,model,not helpful,in learning,source code representations
summarization,18,17,model,not helpful,leads to,bad summarisation
summarization,18,17,model,Model,has,absolute position encoding
summarization,18,19,model,pairwise relationships,between,input tokens
summarization,18,19,model,pairwise relationships,capture,relative positional representations
summarization,18,19,model,relative positional representations,of,two position i and j
summarization,18,19,model,two position i and j,for,each token
summarization,18,9,results,evaluation metrics,are,BLEU
summarization,18,9,results,evaluation metrics,are,METEOR
summarization,18,9,results,evaluation metrics,are,ROUGE -L.
summarization,18,9,results,Results,has,evaluation metrics
summarization,18,22,results,our full model,has,outperformed
summarization,18,22,results,outperformed,has,all the baseline models
summarization,18,22,results,Results,has,our full model
summarization,18,23,results,base model,trained on,dataset
summarization,18,23,results,all baseline models,except on,ROUGE -L metric
summarization,18,23,results,base model,has,outperformed
summarization,18,23,results,outperformed,has,all baseline models
summarization,18,23,results,Results,has,base model
summarization,18,26,results,performance,of performing,absolute position encoding
summarization,18,26,results,absolute position encoding,on,source and targets
