topic,paper_ID,sentence_ID,info-unit,sub,pred,obj
summarization,12,33,baselines,Baselines,has,InferSent
summarization,12,36,baselines,7 different architectures,of,last hidden states
summarization,12,36,baselines,last hidden states,of,forward and backward GRU
summarization,12,37,baselines,Baselines,has,Bi-directional LSTM with mean polling
summarization,12,38,baselines,Bi-directional LSTM,with,max polling
summarization,12,38,baselines,Self-attentive Network,has,Attention with BiLSTM
summarization,12,38,baselines,Baselines,has,Bi-directional LSTM
summarization,12,43,baselines,building InferSent,by,your self
summarization,12,47,baselines,Build Vocab,for,"InferSent model model.build_vocab(sentences , tokenize =True )"
summarization,12,47,baselines,5/6,has,Build Vocab
summarization,12,47,baselines,Baselines,has,5/6
summarization,12,51,baselines,Baselines,has,Downloading InferSent pre-trained model
summarization,12,52,baselines,Version 1,trained by,GloVe
summarization,12,52,baselines,Version 2,has,leveraged fastText
summarization,12,52,baselines,Baselines,has,Version 1
summarization,12,29,experimental-setup,following shell script,in,current folder
summarization,12,29,experimental-setup,Experimental setup,execute,following shell script
summarization,12,44,experimental-setup,Load pre-trained Embeddings,provide,2 pre-trained models
summarization,12,44,experimental-setup,version 1,based on,GloVe
summarization,12,44,experimental-setup,version 2,based on,fastText
summarization,12,44,experimental-setup,Experimental setup,has,Load pre-trained Embeddings
summarization,12,48,experimental-setup,Pretrained model,supports,GloVe
summarization,12,48,experimental-setup,Pretrained model,supports,fasttext
summarization,12,48,experimental-setup,Experimental setup,has,Pretrained model
summarization,12,59,experimental-setup,command,to train,embeddings layers.python train_nli.py
summarization,12,59,experimental-setup,Experimental setup,execute,command
summarization,12,9,experiments,two apples and walnuts,on,white towel
summarization,12,12,experiments,relationship,is,entailment
summarization,12,19,experiments,BiLSTM,with,mean polling
summarization,12,19,experiments,mean polling,perform,not very good
summarization,12,25,experiments,supervised learning approach,to generate,sentence embeddings
summarization,12,25,experiments,sentence embeddings,to have,annotated ( labeled ) data
summarization,12,28,experiments,get_data.bash,in,console
summarization,12,28,experiments,console,such that,SNLI ( Stanford Natural Language Inference )
summarization,12,28,experiments,MultiNLI ) MultiGenre NLI ) corpus,downloaded and,processed
summarization,12,6,model,Some features,transferred to,downstream
summarization,12,6,model,Model,has,Some features
summarization,12,15,model,two sentences ( premise input and hypothesis input ),transformed,sentence encoder
summarization,12,15,model,sentence encoder,has,same weights )
summarization,12,16,model,3 matching methods,to recognize,relations
summarization,12,16,model,relations,between,premise input and hypothesis input
summarization,12,16,model,Model,leveraging,3 matching methods
summarization,12,27,model,Clone InferSent original repo,to,local
summarization,12,27,model,Model,has,Clone InferSent original repo
summarization,12,42,model,pre-trained embeddings layer,in,your NLP problems
summarization,12,17,results,best approach,believe that,Attention
summarization,12,17,results,Attention,with,BiLSTM
summarization,12,17,results,Attention,should be,best approach
summarization,12,18,results,may harm,when using it in,transfer learning
summarization,12,45,results,InferSent pre-trained model and GloVe ( or fastText ) model,encode,sentence
summarization,12,45,results,sentence,to,vectors
summarization,12,45,results,Results,Loading,InferSent pre-trained model and GloVe ( or fastText ) model
summarization,13,18,ablation-analysis,emotion label,of,happy
summarization,13,50,ablation-analysis,Jekyll,using,Minimal Mistakes theme
summarization,13,50,ablation-analysis,Ablation analysis,Powered by,Jekyll
summarization,13,49,baselines,Baselines,has,2022 DAIR
summarization,13,11,experiments,fourth clause,considered,emotion clause
summarization,13,11,experiments,emotion clause,conveying,emotion of happiness
summarization,13,12,experiments,clauses,that contain,causes ( cause clause )
summarization,13,12,experiments,causes ( cause clause ),are,second clause and the third clause
summarization,13,17,experiments,pairs,of,emotion - cause clauses
summarization,13,31,experiments,benchmark emotion - cause dataset,by,"Gui et al. , 2016"
summarization,13,29,hyperparameters,pairs,that,output 1
summarization,13,29,hyperparameters,pairs,used for,evaluation
summarization,13,29,hyperparameters,output 1,final set of,emotion - cause pairs
summarization,13,29,hyperparameters,Hyperparameters,has,pairs
summarization,13,4,model,deep learning method,to extract,causes behind
summarization,13,4,model,Model,develop,deep learning method
summarization,13,5,model,deep learning method,to extract,causes behind emotions in a document
summarization,13,5,model,Model,develop,deep learning method
summarization,13,9,model,emotion and causes,from,text
summarization,13,9,model,emotion and causes,using,multi-task learning
summarization,13,9,model,emotion and causes,conducts,emotion - cause pairing and filtering
summarization,13,9,model,emotion - cause pairing and filtering,using,improved version of the multi-task learning model
summarization,13,9,model,Model,separately extract,emotion and causes
summarization,13,22,model,two parts,conduct,emotion - cause pairing and filtering
summarization,13,22,model,extract sets,of,emotion and cause clauses
summarization,13,22,model,emotion and cause clauses,from,each document
summarization,13,22,model,each document,via,two kinds of multi-task learning networks
summarization,13,23,model,pairing,done via,Cartesian product
summarization,13,23,model,Cartesian product,applied to,set of emotion and cause clauses
summarization,13,23,model,Model,has,pairing
summarization,13,24,model,candidate emotion - cause pairs,on which,filter
summarization,13,24,model,filter,applied to remove,clause pairs
summarization,13,24,model,clause pairs,do n't contain,causal relationship
summarization,13,25,model,Model,has,output
summarization,13,26,model,objective,pair,two sets
summarization,13,26,model,two sets,to form,emotion - cause pairs
summarization,13,26,model,emotion - cause pairs,that form,causal relationships
summarization,13,26,model,Model,pair,two sets
summarization,13,26,model,Model,has,objective
summarization,13,27,model,Cartesian product,renders,set of all possible pairs
summarization,13,27,model,set of all possible pairs,represented by,feature vector
summarization,13,27,model,feature vector,consisting of,three components
summarization,13,27,model,distance,between,two clauses
summarization,13,27,model,Model,has,Cartesian product
summarization,13,28,model,cause relationship,determined via,logistic regression model
summarization,13,28,model,cause relationship,outputs,1 or 0
summarization,13,28,model,logistic regression model,takes as input,emotion - cause candidate pair features
summarization,13,28,model,emotion - cause candidate pair features,applied,Sigmoid operation
summarization,13,28,model,1 or 0,to indicate,relationship
summarization,13,28,model,relationship,exists for,each pair
summarization,13,28,model,Model,has,cause relationship
summarization,13,41,model,prediction,for,each type of clause
summarization,13,41,model,prediction,performed via,Bi-LSTM hidden representations
summarization,13,41,model,Bi-LSTM hidden representations,consist of,context - aware representations
summarization,13,41,model,context - aware representations,of,each clause
summarization,13,41,model,Model,shows how,prediction
summarization,13,42,model,assumption,is,emotion and cause clauses
summarization,13,42,model,emotion and cause clauses,are,mutually independent
summarization,13,42,model,emotion and cause clauses,not,mutually independent
summarization,13,42,model,interactive multi-task learning network,to capture,correlation
summarization,13,42,model,Model,propose,interactive multi-task learning network
summarization,13,42,model,Model,has,assumption
summarization,13,44,model,improved model,performs,few extra steps
summarization,13,44,model,few extra steps,in,upper layers
summarization,13,44,model,few extra steps,allows,prediction
summarization,13,44,model,prediction,based on,interaction
summarization,13,44,model,interaction,of,two types of representations
summarization,13,45,model,enhancing emotion extraction,based on,cause extraction
summarization,13,45,model,enhancing cause extraction,based on,emotion extraction
summarization,13,45,model,cause extraction,has,Inter CE )
summarization,13,45,model,emotion extraction,has,Inter EC )
summarization,13,8,results,feasibility,using,multi-task learning approach
summarization,13,8,results,Results,show,feasibility
summarization,13,19,results,Results,has,identifying causes
summarization,13,32,results,"Precision , recall , and F1 scores",used as,evaluation metrics
summarization,13,32,results,Results,has,"Precision , recall , and F1 scores"
summarization,13,33,results,all the separate tasks,using,three proposed models
summarization,13,33,results,three proposed models,based on,multi-task learning
summarization,13,33,results,Results,for,all the separate tasks
summarization,13,34,results,Inter -EC,produced,better results
summarization,13,34,results,Results,has,Inter -EC
summarization,13,35,results,each other,in,individual tasks
summarization,13,35,results,cause extraction,has,improve
summarization,13,35,results,improve,has,each other
summarization,13,35,results,Results,observe,emotion extraction
summarization,13,36,results,results,consistent with,intuition
summarization,13,36,results,intuition,that,emotion and cause
summarization,13,36,results,emotion and cause,are,mutually indicative
summarization,13,36,results,Results,consistent with,intuition
summarization,13,36,results,Results,has,results
summarization,13,37,results,Other variations,of,models
summarization,13,37,results,models,leverage,dataset available annotations
summarization,13,37,results,improvements,use,additional information
summarization,13,37,results,additional information,to improve,predictions
summarization,13,37,results,predictions,of,different tasks
summarization,13,37,results,Results,has,Other variations
summarization,14,11,baselines,4 methods,to construct,auxiliary sentences
summarization,14,11,baselines,auxiliary sentences,to convert,TABSA
summarization,14,7,experiments,Each sentence,list of,target -aspect pairs
summarization,14,7,experiments,target -aspect pairs,with,sentiment polarity
summarization,14,8,experiments,ABSA,not,TABSA
summarization,14,13,experiments,binary classi cation problem,of,yes or no
summarization,14,13,experiments,binary classi cation problem,to obtain,probability distribution
summarization,14,13,experiments,Each target - aspect pair,generate,three sequences
summarization,14,13,experiments,three sequences,such as,polarity
summarization,14,13,experiments,polarity,is,positive
summarization,14,13,experiments,aspect safety,of,location - 1
summarization,14,13,experiments,aspect safety,of,location - 1
summarization,14,13,experiments,aspect safety,of,safety of location - 1
summarization,14,13,experiments,negative,use,probability value
summarization,14,13,experiments,none,use,probability value
summarization,14,13,experiments,none,take,class of sequence
summarization,14,13,experiments,probability value,of,yes
summarization,14,13,experiments,yes,as,matching score
summarization,14,13,experiments,class of sequence,with,highest matching score
summarization,14,13,experiments,highest matching score,for,predicted
summarization,14,13,experiments,probability distribution,has,Each target - aspect pair
summarization,14,9,model,Model,to tackle,subtask 3 ( Aspect Detection )
summarization,14,9,model,Model,to tackle,subtask 4 ( Aspect Polarity )
summarization,14,15,results,evaluation,of,SentiHood
summarization,14,15,results,SentiHood,consider,4 most frequently seen aspects
summarization,14,15,results,4 most frequently seen aspects,in,dataset
summarization,14,15,results,Results,has,evaluation
summarization,15,14,ablation-analysis,writing TLDR,based on,reviewer comments
summarization,15,16,ablation-analysis,3/10 knowledge,to follow,general research areas
summarization,15,16,ablation-analysis,Ablation analysis,has,3/10 knowledge
summarization,15,21,ablation-analysis,SCITLDR,is,much smaller dataset
summarization,15,21,ablation-analysis,K papers,due to,manual data collection and annotations
summarization,15,21,ablation-analysis,Ablation analysis,has,DATASET ANALYSIS
summarization,15,32,ablation-analysis,BART model,to generate,TLDR
summarization,15,32,ablation-analysis,Ablation analysis,netuned,BART model
summarization,15,41,ablation-analysis,limitation,on,input length
summarization,15,41,ablation-analysis,BART,has,limitation
summarization,15,23,experiments,average document length,is,5009
summarization,15,23,experiments,average document length,compressed into,average summary length
summarization,15,23,experiments,5009,compressed into,average summary length
summarization,15,23,experiments,average summary length,of,19
summarization,15,26,experiments,SCITLDR,investigate,ROUGE score difference
summarization,15,26,experiments,at least two ground - truth TLDRs,for,each paper
summarization,15,26,experiments,at least two ground - truth TLDRs,in,test set
summarization,15,26,experiments,each paper,in,test set
summarization,15,26,experiments,ROUGE score difference,between,different ground - truth TLDRs
summarization,15,26,experiments,SCITLDR,has,at least two ground - truth TLDRs
summarization,15,29,experiments,ROUGE -1,of,24.7
summarization,15,35,experiments,small dataset,for training,neural networks
summarization,15,36,experiments,additional 20 K paper-title pairs,from,arXiv
summarization,15,36,experiments,additional 20 K paper-title pairs,up sampling,our SCITLDR
summarization,15,39,experiments,BART - large model,on,XSUM dataset
summarization,15,39,experiments,extreme summarisation dataset,on,general news domain
summarization,15,34,hyperparameters,size,of,training data
summarization,15,45,hyperparameters,ROUGE score,for,each ground - truth TLDRs
summarization,15,45,hyperparameters,ROUGE score,select,maximum
summarization,15,45,hyperparameters,Hyperparameters,compute,ROUGE score
summarization,15,8,model,Model,to have,background knowledge
summarization,15,38,model,new information,ready to train,our model
summarization,15,38,model,Model,With,new information
summarization,15,2,results,TLDR,has,Extreme Summarization of Scientific Documents
summarization,15,5,results,shown to outperform,has,extractive and abstractive baselines
summarization,15,12,results,extractive oracle,provides,upper bound performance
summarization,15,12,results,Results,has,extractive oracle
summarization,15,17,results,reviewer comments,are,high quality summaries
summarization,15,17,results,Results,has,reviewer comments
summarization,15,19,results,uniqueness,of,SCITLDR
summarization,15,19,results,SCITLDR,is,each paper
summarization,15,19,results,each paper,in,test set
summarization,15,19,results,test set,map to,multiple groundtruth TLDRs
summarization,15,20,results,multiple ground - truth summaries,to compute,ROUGE scores
summarization,15,20,results,author and reader 's TLDR,capture,variation
summarization,15,20,results,variation,in,summaries
summarization,15,20,results,summaries,based on,reader 's perspective
summarization,15,22,results,extremely high compression ratio,compared to,other datasets
summarization,15,22,results,SCITLDR,has,extremely high compression ratio
summarization,15,22,results,Results,has,SCITLDR
summarization,15,27,results,low ROUGEE - 1 overlap ( 27.40 ),between,author-generated TLDRs
summarization,15,27,results,low ROUGEE - 1 overlap ( 27.40 ),between,PR - generated TLDRs
summarization,15,28,results,Author-generated TLDRs,ROUGE - 1 of,34.1
summarization,15,28,results,Results,has,Author-generated TLDRs
summarization,15,40,results,our BART model,on,SCITLDR and title dataset
summarization,15,40,results,Results,netune,our BART model
