topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights
Blogs,7,30,model,model,focused on,ner-grained extraction units,model focused on ner-grained extraction units,0.6885495185852051
Blogs,7,34,model,framework,whereby,importance,framework whereby importance,0.6945050358772278
Blogs,7,34,model,importance,of,t-th source extraction unit,importance of t-th source extraction unit,0.6202343702316284
Blogs,7,34,model,importance,determined by,informativeness,importance determined by informativeness,0.5972493886947632
Blogs,7,34,model,importance,determined by,position,importance determined by position,0.6820070743560791
Blogs,7,34,model,importance,determined by,relationship with the previously selected extraction units,importance determined by relationship with the previously selected extraction units,0.6928896903991699
Blogs,7,34,model,t-th source extraction unit,determined by,informativeness,t-th source extraction unit determined by informativeness,0.6197414398193359
Blogs,7,34,model,position,in,document,position in document,0.5388293862342834
Blogs,7,34,model,model,use,framework,model use framework,0.6615379452705383
Blogs,7,35,model,positional embeddings,to encode,position,positional embeddings to encode position,0.6901742219924927
Blogs,7,35,model,position,has,of the extraction unit,position has of the extraction unit,0.551042377948761
Blogs,7,35,model,model,have,positional embeddings,model have positional embeddings,0.5769782662391663
Blogs,7,36,model,each time step,build,vector representation,each time step build vector representation,0.69443279504776
Blogs,7,36,model,each time step,used it along with,positional embeddings,each time step used it along with positional embeddings,0.6738286018371582
Blogs,7,36,model,vector representation,of,our summary,vector representation of our summary,0.5968841314315796
Blogs,7,36,model,vector representation,used it along with,positional embeddings,vector representation used it along with positional embeddings,0.6547074913978577
Blogs,7,36,model,vector representation,used it along with,our encoded hidden states,vector representation used it along with our encoded hidden states,0.6319332122802734
Blogs,7,36,model,our summary,has,up to time t - 1,our summary has up to time t - 1,0.608049213886261
Blogs,7,37,model,architecture,is,unidirectional lstm,architecture is unidirectional lstm,0.5510374307632446
Blogs,7,37,model,model,is,unidirectional lstm,model is unidirectional lstm,0.5532432198524475
Blogs,7,37,model,model,has,architecture,model has architecture,0.5575731992721558
Blogs,7,5,results,our generated summaries,yielded,competitive results,our generated summaries yielded competitive results,0.7001293301582336
Blogs,7,5,results,competitive results,measured by,automatic metrics,competitive results measured by automatic metrics,0.7263333201408386
Blogs,7,5,results,competitive results,measured by,human assessors,competitive results measured by human assessors,0.6992145776748657
Blogs,7,5,results,results,has,our generated summaries,results has our generated summaries,0.570889413356781
Blogs,7,7,results,salient word or named entity,in,all the sentences,salient word or named entity in all the sentences,0.4974503219127655
Blogs,7,7,results,all the sentences,in,human abstract,all the sentences in human abstract,0.502306342124939
Blogs,7,7,results,answer token,with,blank,answer token with blank,0.6516651511192322
Blogs,7,7,results,blank,to create,cloze-style qa pair,blank to create cloze-style qa pair,0.722269594669342
Blogs,7,7,results,results,identify,salient word or named entity,results identify salient word or named entity,0.5728350281715393
Blogs,7,7,results,results,replace,answer token,results replace answer token,0.6317077279090881
Blogs,7,11,results,root - type qa pairs,have,least number of unique answers,root - type qa pairs have least number of unique answers,0.576668381690979
Blogs,7,11,results,results,observed,root - type qa pairs,results observed root - type qa pairs,0.6474096179008484
Blogs,7,12,results,qasumm + root,performed,best,qasumm + root performed best,0.2699686288833618
Blogs,7,12,results,qasumm + root,performed,best,qasumm + root performed best,0.2699686288833618
Blogs,7,12,results,best,amongst,variant,best amongst variant,0.6040174961090088
Blogs,7,12,results,variant,in,daily mail dataset,variant in daily mail dataset,0.5068886876106262
Blogs,7,12,results,qasumm + ner,performed,best,qasumm + ner performed best,0.2439437359571457
Blogs,7,12,results,best,in,cnn dataset,best in cnn dataset,0.45015332102775574
Blogs,7,12,results,results,has,qasumm + root,results has qasumm + root,0.5383110642433167
Blogs,7,13,results,maximise,has,performance,maximise has performance,0.6080300211906433
Blogs,7,13,results,results,maintaining,good number of unique answers,results maintaining good number of unique answers,0.6671441793441772
Blogs,7,17,results,performance,of,lstm and cnn encoder,performance of lstm and cnn encoder,0.5345045328140259
Blogs,7,17,results,performance,found that,chunks,performance found that chunks,0.6994162201881409
Blogs,7,17,results,performance,found that,chunks,performance found that chunks,0.6994162201881409
Blogs,7,17,results,lstm and cnn encoder,found that,chunks,lstm and cnn encoder found that chunks,0.6514872312545776
Blogs,7,17,results,lstm and cnn encoder,found that,chunks,lstm and cnn encoder found that chunks,0.6514872312545776
Blogs,7,17,results,chunks,with,lstm,chunks with lstm,0.6585763692855835
Blogs,7,17,results,chunks,with,cnn,chunks with cnn,0.6840487122535706
Blogs,7,17,results,chunks,with,lstm,chunks with lstm,0.6585763692855835
Blogs,7,17,results,chunks,performed,best,chunks performed best,0.2754538059234619
Blogs,7,17,results,lstm,performed,best,lstm performed best,0.2753291726112366
Blogs,7,17,results,cnn,with,words,cnn with words,0.6516931056976318
Blogs,7,17,results,cnn,has,outperformed,cnn has outperformed,0.6208545565605164
Blogs,7,17,results,outperformed,has,lstm,outperformed has lstm,0.6128553748130798
Blogs,7,17,results,outperformed,has,cnn,outperformed has cnn,0.6106405258178711
Blogs,7,17,results,results,compared,performance,results compared performance,0.7382499575614929
Blogs,7,22,results,results,evaluated,summaries,results evaluated summaries,0.646599292755127
Blogs,7,23,results,average time it takes,to complete,single question,average time it takes to complete single question,0.6919096112251282
Blogs,7,23,results,average time it takes,to complete,overall accuracy,average time it takes to complete overall accuracy,0.6544033885002136
Blogs,7,23,results,average time it takes,to complete,informativeness score,average time it takes to complete informativeness score,0.6685036420822144
Blogs,7,23,results,results,showcase,average time it takes,results showcase average time it takes,0.7465823292732239
Blogs,7,24,results,our qasumm,with,ner - type qa pairs,our qasumm with ner - type qa pairs,0.692785918712616
Blogs,7,24,results,ner - type qa pairs,able to achieved,highest accuracy and informativeness,ner - type qa pairs able to achieved highest accuracy and informativeness,0.6734198331832886
Blogs,7,24,results,human performance,has,our qasumm,human performance has our qasumm,0.5938490629196167
Blogs,7,24,results,results,Excluding,human performance,results Excluding human performance,0.6741708517074585
Blogs,7,25,results,wide margin,in,qa accuracy,wide margin in qa accuracy,0.5527673959732056
Blogs,7,25,results,wide margin,despite,similar level,wide margin despite similar level,0.6278728246688843
Blogs,7,25,results,best performing model,has,wide margin,best performing model has wide margin,0.5691346526145935
Blogs,7,25,results,results,found that,best performing model,results found that best performing model,0.6768954992294312
