topic,paper_ID,sentence_ID,info-unit,sub,pred,obj
translation,16,160,results,ensemble of 20 adversarial classifiers,achieving,1.6 % improvement
translation,16,162,results,models,trained with,ensemble of 20 adversarial classifiers
translation,16,162,results,ensemble of 20 adversarial classifiers,performed,better
translation,16,162,results,better,than,only one adversarial classifier
translation,16,162,results,better,when using,only one adversarial classifier
translation,16,162,results,8 of the 13 datasets analysed,has,models
translation,16,162,results,Results,Across,8 of the 13 datasets analysed
translation,16,174,results,models,trained with,ensemble of adversaries
translation,16,174,results,models,performed,better
translation,16,174,results,better,tested on,SNLI - hard
translation,16,174,results,SNLI - hard,compared to using,only one adversarial classifier
translation,16,174,results,Results,has,models
translation,17,10,ablation-analysis,factor of 16,to store,later use
translation,17,10,ablation-analysis,Ablation analysis,through,binary quantization
translation,17,160,ablation-analysis,1 - bit quantization,reducing,storage costs
translation,17,160,ablation-analysis,accuracy,by,0.4 %
translation,17,160,ablation-analysis,storage costs,by,factor
translation,17,160,ablation-analysis,factor,of,16
translation,17,160,ablation-analysis,reduces,has,accuracy
translation,17,160,ablation-analysis,outperforming,has,distillation - based methods
translation,17,160,ablation-analysis,distillation - based methods,has,88.0 % vs. 87.1 %
translation,17,160,ablation-analysis,Ablation analysis,has,1 - bit quantization
translation,17,172,ablation-analysis,Average accuracy,decreases from,88.4 %
translation,17,172,ablation-analysis,88.4 %,to,86.6 %
translation,17,172,ablation-analysis,Ablation analysis,has,Average accuracy
translation,17,100,baselines,Baselines,has,Leave-one- task-out finetuning
translation,17,115,baselines,Baselines,has,Layer -wise pooling approaches
translation,17,118,baselines,LEARNED - COMB,learn,task-specific weighted combination
translation,17,118,baselines,task-specific weighted combination,over,all layers
translation,17,118,baselines,Baselines,has,LEARNED - COMB
translation,17,123,baselines,pool features,with,task-specific Multi-Head Attention ( MHA ) layer
translation,17,123,baselines,MHA,has,pool features
translation,17,123,baselines,Baselines,has,MHA
translation,17,134,hyperparameters,quantization prior,to,leave- one - task - out finetuning
translation,17,134,hyperparameters,quantization prior,to simulate,real-world setting
translation,17,134,hyperparameters,Hyperparameters,apply,quantization prior
translation,17,6,model,computational cost,during,inference
translation,17,6,model,computational cost,can be,amortized
translation,17,6,model,inference,can be,amortized
translation,17,6,model,amortized,over,different predictions ( tasks )
translation,17,6,model,different predictions ( tasks ),using,shared text encoder
translation,17,6,model,Model,has,computational cost
translation,17,25,model,new ways,to make,inference
translation,17,25,model,different models ( models for different tasks ),run over,same piece of text
translation,17,25,model,inference,has,computationally efficient
translation,17,25,model,Model,look at,new ways
translation,17,26,model,new methods,to run,multiple task -specific models
translation,17,26,model,multiple task -specific models,amortizes,computation
translation,17,26,model,computation,over,different tasks
translation,17,26,model,Model,propose,new methods
translation,17,27,model,activations,for,full model
translation,17,27,model,activations,use,smaller task - specific models
translation,17,27,model,Model,compute,activations
translation,17,36,model,multi-task encoder,shared across,tasks
translation,17,148,model,different layer - wise pooling strategies,using,MHA position - wise pooling
translation,17,148,model,Model,consider,different layer - wise pooling strategies
translation,17,57,results,DistilRoBERTa,reaches,95 %
translation,17,57,results,95 %,of,RoBERTa - base 's performance
translation,17,57,results,Results,has,DistilRoBERTa
translation,17,139,results,fine - tuned endto-end,on,single task
translation,17,139,results,Results,has,Baselines
translation,17,141,results,DistilRoBERTa,achieves,competitive accuracy
translation,17,141,results,competitive accuracy,across,many tasks
translation,17,141,results,Results,observe,DistilRoBERTa
translation,17,142,results,Multi-task pretraining,prior to,single - task finetuning
translation,17,142,results,single - task finetuning,improves,results
translation,17,142,results,results,with,average gain
translation,17,142,results,average gain,of,+ 0.2 %
translation,17,142,results,Results,has,Multi-task pretraining
translation,17,144,results,extracting features,from,last layer 's CLS token
translation,17,144,results,poorly,with,15 % drop
translation,17,144,results,15 % drop,in,accuracy
translation,17,144,results,accuracy,compared to,end-to - end finetuned version
translation,17,144,results,freezing,has,pre-trained RoBERTa model
translation,17,144,results,freezing,has,extracting features
translation,17,144,results,end-to - end finetuned version,has,90.5 % ? 75.5 %
translation,17,144,results,Results,observe,freezing
translation,17,147,results,features,across,positions
translation,17,147,results,features,see,slightly higher accuracy
translation,17,147,results,positions,in,last layer
translation,17,147,results,slightly higher accuracy,compared to,CLS token alone
translation,17,147,results,our multi-head attention ( MHA ) pooling,improves,accuracy
translation,17,147,results,accuracy,to,83.3 %
translation,17,147,results,Results,average,features
translation,17,149,results,simple average,over,top 16 layers
translation,17,149,results,top 16 layers,improves,accuracy
translation,17,149,results,accuracy,by,+ 2.2 %
translation,17,149,results,+ 2.2 %,compared to using,last layer
translation,17,149,results,Results,Taking,simple average
translation,17,154,results,multi-head attention ( MHA ) position - wise pooling strategy,performs,best
translation,17,154,results,CLS approach,by,+ 0.9 %
translation,17,154,results,POSITION - AVG strategy,by,+ 0.8 %
translation,17,154,results,outperforming,has,CLS approach
translation,17,154,results,Results,has,multi-head attention ( MHA ) position - wise pooling strategy
translation,17,180,results,Approaches,using,knowledge distillation
translation,17,180,results,Approaches,using,frozen encoders
translation,17,180,results,frozen encoders,reduce,FLOPs
translation,17,180,results,FLOPs,by,an order of magnitude
translation,17,180,results,Results,has,Approaches
translation,18,154,ablation-analysis,proportion,of,label noise
translation,18,154,ablation-analysis,performance,of,InferSent
translation,18,154,ablation-analysis,more rapidly,than,GenNLI
translation,18,154,ablation-analysis,proportion,has,performance
translation,18,154,ablation-analysis,label noise,has,performance
translation,18,154,ablation-analysis,InferSent,has,decreases
translation,18,154,ablation-analysis,decreases,has,more rapidly
translation,18,154,ablation-analysis,Ablation analysis,increase,proportion
translation,18,179,ablation-analysis,copy mechanism,is,essential
translation,18,179,ablation-analysis,Ablation analysis,has,copy mechanism
translation,18,181,ablation-analysis,generative training and fine-tuning objectives,to be,helpful
translation,18,181,ablation-analysis,Ablation analysis,find,generative training and fine-tuning objectives
translation,18,6,baselines,generative classifier,for,NLI tasks
translation,18,6,baselines,GenNLI,has,generative classifier
translation,18,110,baselines,"ESIM ( Chen et al. , 2017a )",as,discriminative baselines
translation,18,113,baselines,pretrained models,are,"BERT ( Devlin et al. , 2019 )"
translation,18,113,baselines,pretrained models,are,"RoBERTa ( Liu et al. , 2019 )"
translation,18,113,baselines,pretrained models,are,"XLNet ( Yang et al. , 2019 )"
translation,18,113,baselines,Baselines,has,pretrained models
translation,18,129,baselines,GenNLI and discriminative baselines,use,"Adam ( Kingma and Ba , 2015 ) optimizer"
translation,18,129,baselines,GenNLI and discriminative baselines,use,SGD
translation,18,129,baselines,"Adam ( Kingma and Ba , 2015 ) optimizer",with,learning rates
translation,18,129,baselines,"Adam ( Kingma and Ba , 2015 ) optimizer",with,SGD
translation,18,129,baselines,"Adam ( Kingma and Ba , 2015 ) optimizer",with,learning rates
translation,18,129,baselines,learning rates,of,0.001 and 0.1
translation,18,129,baselines,SGD,with,learning rates
translation,18,129,baselines,model,with,best performance
translation,18,129,baselines,best performance,on,dev set
translation,18,129,baselines,learning rates,has,"0.1 , 0.5 , 1 , and 2"
translation,18,129,baselines,Baselines,For,GenNLI and discriminative baselines
translation,18,31,experiments,GenNLI,to generate,hypotheses
translation,18,31,experiments,hypotheses,for,given premises and labels
translation,18,111,experiments,InferSent,uses,BiLSTM network
translation,18,111,experiments,BiLSTM network,with,max pooling
translation,18,111,experiments,BiLSTM network,to learn,generic sentence embeddings
translation,18,111,experiments,generic sentence embeddings,perform,well
translation,18,111,experiments,well,on,several NLI tasks
translation,18,117,hyperparameters,generative and discriminative models,initialized with,GloVe pretrained word embeddings
translation,18,117,hyperparameters,Hyperparameters,has,generative and discriminative models
translation,18,118,hyperparameters,word embedding dimension,set to,300
translation,18,118,hyperparameters,the LSTM hidden state dimension,set to,300
translation,18,118,hyperparameters,Hyperparameters,has,word embedding dimension
translation,18,118,hyperparameters,Hyperparameters,has,the LSTM hidden state dimension
translation,18,119,hyperparameters,parameters,including,word embeddings
translation,18,119,hyperparameters,parameters,updated,training
translation,18,119,hyperparameters,Hyperparameters,has,parameters
translation,18,120,hyperparameters,label embedding dimensionality,for,GenNLI
translation,18,120,hyperparameters,label embedding dimensionality,set to,100
translation,18,120,hyperparameters,Hyperparameters,has,label embedding dimensionality
translation,18,123,hyperparameters,training,includes,two steps
translation,18,123,hyperparameters,model,first trained with,generative objective only
translation,18,123,hyperparameters,generative objective only,for,20 epochs
translation,18,123,hyperparameters,generative objective only,followed by,discriminative fine-tuning objective
translation,18,123,hyperparameters,discriminative fine-tuning objective,for,15 epochs
translation,18,123,hyperparameters,two steps,has,model
translation,18,123,hyperparameters,Hyperparameters,has,training
translation,18,131,hyperparameters,"Hugging Face PyTorch implementation ( Wolf et al. , 2019 )",of,"pretrained transformer ( Vaswani et al. , 2017 ) models"
translation,18,131,hyperparameters,Hyperparameters,use,"Hugging Face PyTorch implementation ( Wolf et al. , 2019 )"
translation,18,134,hyperparameters,pretrained models,on,our training sets
translation,18,134,hyperparameters,pretrained models,for,10 epochs
translation,18,134,hyperparameters,our training sets,for,10 epochs
translation,18,134,hyperparameters,Hyperparameters,fine - tune,pretrained models
translation,18,20,model,conditional probability,of,hypothesis
translation,18,20,model,conditional probability,parameterizing,distribution
translation,18,20,model,hypothesis,given,premise and the label
translation,18,20,model,distribution,using,sequence - to-sequence model
translation,18,20,model,sequence - to-sequence model,with,attention
translation,18,20,model,Model,call,GenNLI
translation,18,21,model,training objectives,for,discriminative fine-tuning
translation,18,21,model,training objectives,comparing,classical discriminative criteria
translation,18,21,model,discriminative fine-tuning,of,our generative classifiers
translation,18,21,model,discriminative fine-tuning,comparing,classical discriminative criteria
translation,18,21,model,Model,explore,training objectives
translation,18,42,model,generative models,for,natural language inference
translation,18,42,model,Model,develop,generative models
translation,18,23,results,strong results,with,simple unbounded modification
translation,18,23,results,simple unbounded modification,to,log loss
translation,18,23,results,simple unbounded modification,call,infinilog loss
translation,18,23,results,Results,find,strong results
translation,18,26,results,better performance,than,discriminative classifiers
translation,18,26,results,discriminative classifiers,under,small data setting
translation,18,26,results,GenNLI,has,better performance
translation,18,26,results,Results,has,GenNLI
translation,18,27,results,all BERT - style pretrained models,on,four of the five datasets
translation,18,27,results,100 instances per class,has,GenNLI
translation,18,27,results,GenNLI,has,consistently outperforms
translation,18,27,results,consistently outperforms,has,all BERT - style pretrained models
translation,18,27,results,Results,when,GenNLI
translation,18,27,results,Results,limited to,100 instances per class
translation,18,30,results,discriminative classifiers,when,training data
translation,18,30,results,discriminative classifiers,training labels are,randomly corrupted
translation,18,30,results,training data,shows,severe label imbalance
translation,18,30,results,GenNLI,has,outperforms
translation,18,30,results,outperforms,has,discriminative classifiers
translation,18,30,results,Results,has,GenNLI
translation,18,139,results,training sets,with,100 or fewer instances per class
translation,18,139,results,pretrained baselines,on,all datasets
translation,18,139,results,all datasets,except for,MRPC
translation,18,139,results,training sets,has,GenNLI
translation,18,139,results,100 or fewer instances per class,has,GenNLI
translation,18,139,results,GenNLI,has,outperforms
translation,18,139,results,outperforms,has,pretrained baselines
translation,18,139,results,Results,When using,training sets
translation,18,141,results,better performance,than,other discriminative baselines
translation,18,141,results,small training sets,has,GenNLI
translation,18,141,results,Results,With,small training sets
translation,18,143,results,full training set,has,discriminative baselines
translation,18,143,results,discriminative baselines,has,outperform
translation,18,143,results,outperform,has,GenNLI
translation,18,143,results,Results,see that,full training set
translation,18,143,results,Results,on,full training set
translation,18,153,results,all of the models,robust to,slight noise
translation,18,153,results,Results,find,all of the models
translation,18,166,results,RoBERTa,performs,best
translation,18,169,results,GenNLI,shows,smaller or comparable decrease
translation,18,169,results,smaller or comparable decrease,in,performance
translation,18,169,results,Results,has,GenNLI
translation,18,170,results,GenNLI,always outperforms,In - ferSent
translation,18,170,results,In - ferSent,when keeping,only 10 % of the instances
translation,18,170,results,only 10 % of the instances,for,selected class
translation,18,170,results,generative and discriminative classifiers,has,GenNLI
translation,18,170,results,Results,comparing,generative and discriminative classifiers
translation,18,171,results,instances,in,selected class
translation,18,171,results,InferSent,begins to perform,better
translation,18,171,results,better,than,GenNLI
translation,18,171,results,increases,has,InferSent
translation,18,230,results,generations,for,entailment label
translation,18,230,results,entailment label,look better than,contradiction
translation,18,230,results,Results,note,generations
translation,18,241,results,infinilog,performs,best
translation,18,241,results,best,when using,full training set
translation,18,241,results,full training set,on,four out of five datasets
translation,18,241,results,Results,worth noting,infinilog
translation,19,93,ablation-analysis,syntax,by using,GCN
translation,19,93,ablation-analysis,beneficial,for,generalization of BERT
translation,19,93,ablation-analysis,beneficial,especially identifying,different syntactic structures
translation,19,93,ablation-analysis,generalization of BERT,especially identifying,different syntactic structures
translation,19,93,ablation-analysis,different syntactic structures,in,sentence pair
translation,19,93,ablation-analysis,Ablation analysis,incorporating,syntax
translation,19,79,baselines,three variants,of,proposed model
translation,19,79,baselines,three variants,linking,words
translation,19,79,baselines,proposed model,based on,BERT
translation,19,79,baselines,words,between,premise
translation,19,79,baselines,words,between,hypothesis
translation,19,79,baselines,hypothesis,at,GCN layer
translation,19,79,baselines,co-attention links,linking,same lemmarized words
translation,19,79,baselines,Baselines,consider,three variants
translation,19,81,baselines,BERT - CLS,adds,classifier
translation,19,81,baselines,classifier,to,vector representation
translation,19,81,baselines,vector representation,of [ CLS ] token,BERT model
translation,19,81,baselines,vector representation,of [ CLS ] token,BERT - Attn
translation,19,81,baselines,vector representation,of [ CLS ] token,word output
translation,19,81,baselines,vector representation,of [ CLS ] token,sequentially
translation,19,81,baselines,vector representation,of [ CLS ] token,co-attention layer and classifier
translation,19,81,baselines,vector representation,of [ CLS ] token,BERT + LF
translation,19,81,baselines,vector representation,of [ CLS ] token,SPINN
translation,19,81,baselines,vector representation,of,co-attention layer and classifier
translation,19,81,baselines,vector representation,of,BERT + LF
translation,19,81,baselines,vector representation,input of,classifier layer
translation,19,81,baselines,BERT - Attn,feeds,word output
translation,19,81,baselines,word output,of,BERT
translation,19,81,baselines,sequentially,to,co-attention layer and classifier
translation,19,81,baselines,BERT + LF,adds,syntactic features
translation,19,81,baselines,syntactic features,input of,classifier layer
translation,19,81,baselines,SPINN,encodes,sentences
translation,19,81,baselines,sentences,with,parse tree
translation,19,81,baselines,BERT,has,sequentially
translation,19,86,baselines,BERTrelated baselines,optimised using,Adam optimizer
translation,19,86,baselines,Baselines,has,BERTrelated baselines
translation,19,84,hyperparameters,GCN layers,set at,3
translation,19,85,hyperparameters,BERT components,in,BERT - related models
translation,19,85,hyperparameters,BERT components,initialized with,same pre-trained weights
translation,19,85,hyperparameters,Hyperparameters,has,BERT components
translation,19,87,hyperparameters,two different Adam optimizers,for,BERT and the other components
translation,19,87,hyperparameters,Hyperparameters,adopt,two different Adam optimizers
translation,19,6,model,graph convolutional network,to represent,syntax - based matching graph
translation,19,6,model,syntax - based matching graph,with,heterogeneous matching patterns
translation,19,6,model,Model,investigate,dependency trees
translation,19,23,model,graph convolutional network ( GCN ),to represent,whole matching graph structure
translation,19,23,model,Model,has,graph convolutional network ( GCN )
translation,19,24,results,performance,of,proposed model
translation,19,24,results,performance,is,much better
translation,19,24,results,proposed model,is,much better
translation,19,24,results,much better,than,BERT
translation,19,24,results,much better,than,other syntax - based baselines
translation,19,24,results,premise and non-entailment hypothesis,have,high lexical overlap
translation,19,24,results,premise and non-entailment hypothesis,have,different syntactic structures
translation,19,80,results,outputs,of,BERT and GCN
translation,19,80,results,outputs,results in,little performance improvement
translation,19,80,results,Results,combining,outputs
translation,19,92,results,baselines,including,BERT
translation,19,92,results,our models,has,outperform
translation,19,92,results,outperform,has,baselines
translation,19,92,results,Results,observed that,our models
translation,19,94,results,results,of,GCN - based methods
translation,19,94,results,results,seen that,linking words
translation,19,94,results,GCN - based methods,seen that,linking words
translation,19,94,results,linking words,between,sentence pair
translation,19,94,results,linking words,lead to,better performance
translation,19,94,results,sentence pair,by,co-attention
translation,19,94,results,Results,comparing,results
translation,19,94,results,Results,of,GCN - based methods
translation,19,97,results,syntax,by,GCN
translation,19,97,results,averaged precision,on,six categories of HANS
translation,19,97,results,performance,on,in-domain dataset MNLI
translation,19,97,results,slightly improves,has,performance
translation,19,97,results,Results,incorporating,syntax
translation,19,99,results,proposed GCN - based methods,do,not bring as much improvement
translation,19,99,results,not bring as much improvement,compared to,baselines
translation,19,99,results,baselines,on,Passive subcategory
translation,20,9,model,iterative adversarial fine-tuning method,uses,synthetically created training data
translation,20,9,model,synthetically created training data,based on,boolean and non-boolean heuristics
translation,20,9,model,Model,present,iterative adversarial fine-tuning method
